producto_id,nombre_producto,categoria,mes_pronosticado,horizonte,prediccion_xgboost,prediccion_regresion_lineal,prediccion_baseline,prediccion_final,metodo_usado
C009141,CEFRADINA 500MG CÁPSULA ,MEDICAMENTOS,2022-08,2,1.17,0.0,0.0,0.0,Media móvil
C011723,CEFTRIAXONA 1G POLVO LIOFILIZADO,MEDICAMENTOS,2022-08,2,335.73,332.13,345.26,335.73,XGBoost
C014103,CICLOSPORINA 100MG CAPSULA,MEDICAMENTOS,2022-08,2,0.23,0.0,0.0,0.0,Media móvil
C015701,CIPROFLOXACINO 100MG/10ML SOL. INYECTABLE ,MEDICAMENTOS,2022-08,2,654.95,437.9,583.74,654.95,XGBoost
C019701,CLINDAMICINA 600MG SOL. INYECTABLE ,MEDICAMENTOS,2022-08,2,620.5,488.26,580.0,620.5,XGBoost
C022011,CLORAMBUCILO 2MG TABLETA,MEDICAMENTOS,2022-08,2,0.0,0.0,0.0,0.0,XGBoost
C031321,CLOTRIMAZOL CREMA TÓPICA 1% ,MEDICAMENTOS,2022-08,2,40.41,22.03,26.52,40.41,XGBoost
C031511,CLOTRIMAZOL CREMA VAGINAL 1%,MEDICAMENTOS,2022-08,2,4.44,0.87,3.52,4.44,XGBoost
C032013,CLOZAPINA TABLETA 100MG ,CONTROLADOS,2022-08,2,1.55,35.87,15.11,15.11,Media móvil
C034011,"COLCHICINA 0,5MG TABLETA",MEDICAMENTOS,2022-08,2,15.93,5.02,11.04,15.93,XGBoost
C035251,COLESTIRAMINA 4G POLVO PARA SOLUCIÓN ORAL,MEDICAMENTOS,2022-08,2,37.2,16.03,35.89,35.89,Media móvil
C041602,SODIO CROMOGLICATO SOLUCIÓN OFTÁLMICA 40MG/1ML (400MG/10ML),MEDICAMENTOS,2022-08,2,0.06,0.0,0.89,0.89,Media móvil
C044721,CEFAZOLINA 1G SOL. INYECTABLE ,MEDICAMENTOS,2022-08,2,149.8,279.72,278.22,279.72,Regresión Lineal
C044723,CEFALOTINA 1G SOL. INYECTABLE ,MEDICAMENTOS,2022-08,2,839.2,515.79,584.35,839.2,XGBoost
C046101,CALCIO CARBONATO/VITAMINA D TABLETA 600MG/200UI,MEDICAMENTOS,2022-08,2,2.54,79.48,106.11,79.48,Regresión Lineal
C047011,CLONIDINA 150MCG TABLETA ,MEDICAMENTOS,2022-08,2,784.42,721.14,873.33,873.33,Media móvil
D0000002,DEFLAZACORT 6 MG TABLETA,MEDICAMENTOS,2022-08,2,0.25,0.0,0.0,0.0,Media móvil
D0000005,"DESMOPRESINA SOLUCIÓN NASAL 10MCG/0,1ML (500MCG/5ML)",MEDICAMENTOS,2022-08,2,0.12,0.0,0.11,0.12,XGBoost
D0000011,DILTIAZEM 60MG TABLETA ,MEDICAMENTOS,2022-08,2,17.77,36.4,65.33,65.33,Media móvil
D0000020,"DIPIRONA 2,5G/5ML SOL. INYECTABLE ",MEDICAMENTOS,2022-08,2,2.48,72.93,82.67,72.93,Regresión Lineal
D0000030,DIPIRONA 1G/2ML SOL. INYECTABLE ,MEDICAMENTOS,2022-08,2,6394.05,5717.66,5959.94,6394.05,XGBoost
D0000031,DAPTOMICINA POLVO LIOFILIZADO 500MG,MEDICAMENTOS,2022-08,2,2.49,9.49,8.19,9.49,Regresión Lineal
D0000038,"LEVOSIMENDAN SOLUCIÓN INYECTABLE 12,5MG/1ML",MEDICAMENTOS,2022-08,2,1.72,0.0,1.67,1.67,Media móvil
D002101,DANAZOL 200MG TABLETA},MEDICAMENTOS,2022-08,2,0.0,20.62,15.56,15.56,Media móvil
D005711,DEXAMETASONA 8MG/2ML SOL. INYECTABLE,MEDICAMENTOS,2022-08,2,376.47,454.82,448.44,376.47,XGBoost
D006701,DEXAMETASONA 4MG/1ML SOL. INYECTABLE ,MEDICAMENTOS,2022-08,2,163.64,166.62,178.88,163.64,XGBoost
D009701,DEXTROSA AL 5% AGUA DESTILADA 500 ML,MEDICAMENTOS,2022-08,2,173.87,288.81,236.95,173.87,XGBoost
D009702,DEXTROSA AL 10% AGUA DESTILADA 500 ML,MEDICAMENTOS,2022-08,2,223.73,276.2,275.0,275.0,Media móvil
D009705,DEXTROSA AL 10% AGUA DESTILADA 250 ML,MEDICAMENTOS,2022-08,2,74.64,98.33,87.94,74.64,XGBoost
D009706,DEXTROSA AL 5% AGUA DESTILADA 250 ML,MEDICAMENTOS,2022-08,2,522.6,643.65,746.44,746.44,Media móvil
D010701,DEXTROSA 5% EN SOL. SALINA 0.9% 500 ML,MEDICAMENTOS,2022-08,2,38.4,71.24,50.13,38.4,XGBoost
D015021,DICLOFENACO 50MG TABLETA ,MEDICAMENTOS,2022-08,2,5.3,0.0,5.12,5.3,XGBoost
D015701,DICLOFENACO 75MG/3ML SOL. INYECTABLE ,MEDICAMENTOS,2022-08,2,183.42,113.28,108.89,108.89,Media móvil
D018101,DIFENHIDRAMINA 50MG CAPSULA ,MEDICAMENTOS,2022-08,2,0.81,0.0,0.0,0.0,Media móvil
D018221,"DIFENHIDRAMINA JARABE 12,5MG/5ML (300MG/120ML)",MEDICAMENTOS,2022-08,2,4.23,5.41,4.76,4.23,XGBoost
D020201,"DIHIDROCODEINA JARABE 12,1MG/ML (294,4MG/120ML)",MEDICAMENTOS,2022-08,2,4.16,0.0,3.68,4.16,XGBoost
D020221,"DIFENHIDRAMINA JARABE 2,42MG/1ML (290,4MG/120ML)",MEDICAMENTOS,2022-08,2,4.51,5.65,5.22,5.22,Media móvil
D023011,DIMENHIDRINATO 50MG TABLETA,MEDICAMENTOS,2022-08,2,10.37,38.68,23.91,38.68,Regresión Lineal
D029701,DOPAMINA 200MG/5ML SOL. INYECTABLE ,MEDICAMENTOS,2022-08,2,2.56,62.68,44.78,62.68,Regresión Lineal
D031141,DOXICICLINA 100MG TABLETA ,MEDICAMENTOS,2022-08,2,9.86,18.55,21.72,18.55,Regresión Lineal
D035701,DESMOPRESINA 15MCG/1ML SOL. INYECTABLE,MEDICAMENTOS,2022-08,2,1.25,0.12,1.77,1.25,XGBoost
E0000003,SODIO FOSFATO MONOBASICO SOLUCIÓN ORAL 133ML,MEDICAMENTOS,2022-08,2,0.33,0.0,2.0,2.0,Media móvil
E0000017,ERTAPENEM POLVO LIOFILIZADO 1G ,MEDICAMENTOS,2022-08,2,15.03,3.81,15.37,15.37,Media móvil
E0000021,SODIO FOSFATO MONOBASICO/DIBASICO ENEMA RECTAL 16G/6G/133ML,MEDICAMENTOS,2022-08,2,8.58,2.24,6.98,6.98,Media móvil
E0000034,ENTEROGERMINA SUSPENSIÓN ORAL 2000000000UI/5ML,MEDICAMENTOS,2022-08,2,0.85,0.0,0.11,0.11,Media móvil
E002011,ENALAPRIL 5MG TABLETA ,MEDICAMENTOS,2022-08,2,184.46,230.74,189.73,184.46,XGBoost
E002012,ENALAPRIL 20MG TABLETA ,MEDICAMENTOS,2022-08,2,171.22,209.14,188.75,171.22,XGBoost
E007141,ERITROMICINA 500MG TABLETA ,MEDICAMENTOS,2022-08,2,9.97,23.21,27.56,23.21,Regresión Lineal
E007231,ERITROMICINA 250MG/5ML SUSPENSION ORAL,MEDICAMENTOS,2022-08,2,0.32,0.0,1.73,1.73,Media móvil
E008011,ESPIRONOLACTONA 25MG TABLETA ,MEDICAMENTOS,2022-08,2,424.63,515.87,429.77,424.63,XGBoost
E008012,ESPIRONOLACTONA 100MG TABLETA ,MEDICAMENTOS,2022-08,2,76.92,74.37,59.95,76.92,XGBoost
E010721,ESTREPTOQUINASA 750.000UI POLVO LIOFILIZADO,MEDICAMENTOS,2022-08,2,0.1,1.59,1.33,1.59,Regresión Lineal
E020722,ERITROPOYETINA 2.000UI/ML SOL. INYECTABLE,MEDICAMENTOS,2022-08,2,128.36,104.85,105.47,128.36,XGBoost
E038162,EFAVIRENZ 600MG TABLETA,MEDICAMENTOS,2022-08,2,3.67,12.32,8.22,8.22,Media móvil
F0000005,"FLUMAZENIL 0,5MG/5ML  SOL. INYECTABLE",MEDICAMENTOS,2022-08,2,0.17,0.0,0.56,0.56,Media móvil
F002141,FENITOINA 100MG TABLETA ,MEDICAMENTOS,2022-08,2,61.68,304.86,187.58,187.58,Media móvil
F002231,FENITOINA 125MG/5ML SUSPENSION ORAL,MEDICAMENTOS,2022-08,2,2.8,0.0,0.51,2.8,XGBoost
F008701,FITOMENADIONA 10MG/1ML SOL. INYECTABLE (VITAMINA K),MEDICAMENTOS,2022-08,2,74.92,79.98,73.78,73.78,Media móvil
F009101,FLUCONAZOL 200MG CAPSULA ,MEDICAMENTOS,2022-08,2,100.02,159.19,129.22,159.19,Regresión Lineal
F009701,FLUCONAZOL 200MG/100ML SOL. INYECTABLE,MEDICAMENTOS,2022-08,2,206.34,379.07,292.95,379.07,Regresión Lineal
F013141,FLUOXETINA 20M GCAPSULA ,MEDICAMENTOS,2022-08,2,8.24,20.42,26.33,26.33,Media móvil
F013201,FLUOXETINA 20MG/5ML JARABE,MEDICAMENTOS,2022-08,2,0.32,0.0,0.0,0.0,Media móvil
F014011,FOLICO ÁCIDO 1MG TABLETA,MEDICAMENTOS,2022-08,2,389.57,453.91,431.51,389.57,XGBoost
F015011,FOLINICO ÁCIDO 15MG TABLETA ,MEDICAMENTOS,2022-08,2,0.98,0.0,2.14,2.14,Media móvil
F015701,CALCIO FOLINATO 50MG/5ML SOL. INYECTABLE,MEDICAMENTOS,2022-08,2,3.01,21.92,19.11,21.92,Regresión Lineal
F017011,FUROSEMIDA 40MG TABLETA ,MEDICAMENTOS,2022-08,2,320.24,270.37,306.35,270.37,Regresión Lineal
F017701,FUROSEMIDA 20MG/2ML SOL. INYECTABLE,MEDICAMENTOS,2022-08,2,966.38,1146.5,1125.73,966.38,XGBoost
G0000001,GABAPENTIN CÁPSULA 300MG,MEDICAMENTOS,2022-08,2,13.24,0.0,0.0,0.0,Media móvil
G002011,GEMFIBROZIL 600MG TABLETA ,MEDICAMENTOS,2022-08,2,0.18,2.75,1.78,1.78,Media móvil
G003601,GENTAMICINA SOL. OFTÁLMICA 0.3% GOTAS,MEDICAMENTOS,2022-08,2,3.11,2.24,3.11,3.11,XGBoost
G003703,GENTAMICINA 80MG/2ML SOL. INYECTABLE ,MEDICAMENTOS,2022-08,2,96.83,143.1,112.6,143.1,Regresión Lineal
G003704,GENTAMICINA 160MG/2ML SOL. INYECTABLE ,MEDICAMENTOS,2022-08,2,25.75,38.61,33.21,25.75,XGBoost
G006702,GONADOTROPINA CRIONICA 5000 UI/ML SOL. INYECTABLE,MEDICAMENTOS,2022-08,2,0.11,0.0,0.44,0.44,Media móvil
H0000002,HIDROXICINA TABLETA 25MG,MEDICAMENTOS,2022-08,2,205.85,141.87,129.76,205.85,XGBoost
H0000004,L-ASPARTATO/L-ORNITINA SOLUCIÓN INYECTABLE 5G/10ML,MEDICAMENTOS,2022-08,2,17.23,12.99,9.66,17.23,XGBoost
H0000005,L-ASPARTATO/L-ORNITINA GRANULOS PARA SUSPENCIÓN ORAL 3G,MEDICAMENTOS,2022-08,2,3.59,16.72,7.67,7.67,Media móvil
H001201,HALOPERIDOL 2MG/20 GOTAS SOL. ORAL,MEDICAMENTOS,2022-08,2,17.12,9.11,16.19,9.11,Regresión Lineal
H001701,HALOPERIDOL 5MG/1ML SOL. INYECTABLE ,MEDICAMENTOS,2022-08,2,154.32,121.71,176.1,121.71,Regresión Lineal
H004701,HEPARINA SODICA 5.000 UI/ML SOL. INYECTABLE,MEDICAMENTOS,2022-08,2,98.24,119.69,134.33,134.33,Media móvil
H006011,HIDROCLOROTIAZIDA TABLETA 25MG,MEDICAMENTOS,2022-08,2,156.0,159.71,130.28,156.0,XGBoost
H007321,HIDROCORTISONA ACETATO CREMA TÓPICA 1%,MEDICAMENTOS,2022-08,2,2.19,0.0,0.63,2.19,XGBoost
H008721,HIDROCORTISONA POLVO LIOFILIZADO 100MG,MEDICAMENTOS,2022-08,2,326.75,302.05,311.86,326.75,XGBoost
H011161,FERROSO SULFATO 300MG TABLETA ,MEDICAMENTOS,2022-08,2,48.61,105.06,117.44,105.06,Regresión Lineal
H011201,FERROSO SULFATO SOLUCIÓN ORAL 25MG/1ML GOTAS,MEDICAMENTOS,2022-08,2,0.92,0.0,0.56,0.56,Media móvil
H013021,N-BUTILBROMURO HIOSCINA TABLETA 10MG,MEDICAMENTOS,2022-08,2,21.8,38.23,16.34,21.8,XGBoost
H013701,N-BUTILBROMURO HIOSCINA SOL. INYECTABLE 20MG/1ML,MEDICAMENTOS,2022-08,2,333.54,333.88,304.38,333.54,XGBoost
H014701,HIDROXICINA CLORHIDRATO SOL. 100MG/1ML,MEDICAMENTOS,2022-08,2,19.75,25.77,21.88,19.75,XGBoost
H019701,"N-BUTILBROMURO HIOSCINA/DIPIRONA SOL. INYECTABLE 2,5G/5ML",MEDICAMENTOS,2022-08,2,470.04,567.76,464.11,567.76,Regresión Lineal
I00000006,INSULINA LISPRO SOL. INYECTABLE 100UI/ML x 10ML (1000UI),MEDICAMENTOS,2022-08,2,3.56,0.0,1.51,3.56,XGBoost
I00000007,"IVERMECTINA SOL. ORAL 0,6% GOTAS x 5ML",MEDICAMENTOS,2022-08,2,0.79,3.25,7.0,7.0,Media móvil
I0000012,CLOSTRIDIOPEPTIDASA UNGÜENTO TÓPICO 120UI/40G,MEDICAMENTOS,2022-08,2,0.24,0.0,0.0,0.0,Media móvil
I002011,IBUPROFENO TABLETA 400MG,MEDICAMENTOS,2022-08,2,5.35,41.62,17.56,17.56,Media móvil
I004721,IMIPENEM/CILASTATINA 500MG/500MG POLVO LIOFILIZADO ,MEDICAMENTOS,2022-08,2,0.94,15.93,26.67,26.67,Media móvil
I005022,IMIPRAMINA TABLETA 25MG,MEDICAMENTOS,2022-08,2,11.61,0.0,0.0,0.0,Media móvil
I007701,INMUNOGLOBULINA ANTI-D SOLUCIÓN INYECTABLE 300MCG/2ML,MEDICAMENTOS,2022-08,2,2.07,4.66,3.71,2.07,XGBoost
I008701,INSULINA ZINC CRISTALINA SOL. INYECTABLE 100UI/ML x 10ML (1000UI),MEDICAMENTOS,2022-08,2,15.68,10.46,14.99,15.68,XGBoost
I009711,INSULINA ZINC NPH SOL. INYECTABLE 100UI/ML x 10ML (1000UI),MEDICAMENTOS,2022-08,2,0.98,0.0,0.67,0.67,Media móvil
I017471,IPRATROPIO BROMURO SUSPENSIÓN PARA INHALACIÓN 20MCG//1PUFF/200PUFF,MEDICAMENTOS,2022-08,2,43.03,24.37,31.5,43.03,XGBoost
I020011,ISOSORBIDE DINITRATO 10MG TABLETA,MEDICAMENTOS,2022-08,2,10.39,5.87,5.42,10.39,XGBoost
I020061,ISOSORBIDE DINITRATO TABLETA 5MG,MEDICAMENTOS,2022-08,2,3.3,0.0,2.66,3.3,XGBoost
I021701,IBANDRONICO ÁCIDO SOLUCIÓN INYECTABLE 6MG,MEDICAMENTOS,2022-08,2,0.05,0.0,0.44,0.44,Media móvil
J000006,METFORMINA/SITAGLIPTINA TABLETA 1000MG/50MG,MEDICAMENTOS,2022-08,2,2.3,0.0,0.0,0.0,Media móvil
K0000008,POLIETILENGLICOL/SODIO SULFATO/SODIO BICARBONATO/SODIO CLORURO/POTASIO CLORURO P,MEDICAMENTOS,2022-08,2,56.33,86.28,74.42,86.28,Regresión Lineal
K002101,KETOCONAZOL TABLETA 200MG,MEDICAMENTOS,2022-08,2,0.6,30.78,12.44,12.44,Media móvil
L0000005,LAMOTRIGINA TABLETA 100MG,MEDICAMENTOS,2022-08,2,2.0,0.17,2.33,2.0,XGBoost
L0000006,LEVOFLOXACINA TABLETA 500MG,MEDICAMENTOS,2022-08,2,1.78,1.59,1.33,1.59,Regresión Lineal
L0000009,LABETALOL SOLUCIÓN INYECTABLE 100MG/20ML,MEDICAMENTOS,2022-08,2,4.33,21.43,23.42,21.43,Regresión Lineal
L000001,BACLOFENO TABLETA 10MG,MEDICAMENTOS,2022-08,2,0.65,0.0,0.26,0.65,XGBoost
L0000017,INSULINA GLARGINA 100UI/ML x 10 ML (1000UI) SOL. INYECTABLE ,MEDICAMENTOS,2022-08,2,39.72,28.55,30.44,30.44,Media móvil
L00006,NEVIRAPINA SUSPENSIÓN ORAL 10MG/1ML (2400MG/240ML),MEDICAMENTOS,2022-08,2,0.22,0.0,0.0,0.0,Regresión Lineal
L001141,LAMIVUDINA 150 MG TABLETA,MEDICAMENTOS,2022-08,2,0.65,0.0,0.0,0.0,Media móvil
L003011,LEVODOPA/CARBIDOPA TABLETA 250MG/25MG,MEDICAMENTOS,2022-08,2,17.22,4.92,8.08,17.22,XGBoost
L004011,LEVOMEPROMAZINA TABLETA 25MG,MEDICAMENTOS,2022-08,2,6.38,0.0,2.78,6.38,XGBoost
L004201,LEVOMEPROMAZINA 4MG/ML SOLUCION ORAL,MEDICAMENTOS,2022-08,2,2.27,1.22,2.35,2.27,XGBoost
L006011,LEVOTIROXINA TABLETA 50MCG,MEDICAMENTOS,2022-08,2,297.6,199.09,214.52,297.6,XGBoost
L006012,LEVOTIROXINA TABLETA 100MCG,MEDICAMENTOS,2022-08,2,89.01,34.04,58.87,89.01,XGBoost
L015141,LOPERAMIDA TABLETA 2MG,MEDICAMENTOS,2022-08,2,480.15,437.71,475.19,480.15,XGBoost
L016011,LORATADINA TABLETA 10MG,MEDICAMENTOS,2022-08,2,159.93,133.61,172.01,133.61,Regresión Lineal
L018011,LOVASTATINA TABLETA 20MG,MEDICAMENTOS,2022-08,2,1.21,0.0,0.0,0.0,Media móvil
L021161,LOSARTAN TABLETA 50MG,MEDICAMENTOS,2022-08,2,1779.33,1801.33,1836.09,1801.33,Regresión Lineal
M0000005,METOPROLOL SOL. INYECTABLE 5MG/5ML,MEDICAMENTOS,2022-08,2,5.41,0.0,3.22,3.22,Media móvil
M0000009,MOXIFLOXACINA TABLETA 400MG,MEDICAMENTOS,2022-08,2,0.42,10.17,7.11,7.11,Media móvil
M0000015,MEMANTINA TBL. 10 MG,MEDICAMENTOS,2022-08,2,0.76,0.0,0.11,0.76,XGBoost
M001701,MAGNESIO SULFATO SOLUCIÓN INYECTABLE 20%/10ML,MEDICAMENTOS,2022-08,2,367.39,342.22,376.05,367.39,XGBoost
M002702,MANITOL AL 20 % SOL. INYECTABLE x 500 ML,MEDICAMENTOS,2022-08,2,3.81,6.85,11.44,11.44,Media móvil
M009011,MERCAPTOPURINA TBL. 50 MG,MEDICAMENTOS,2022-08,2,0.59,27.8,13.33,13.33,Media móvil
M011011,METFORMINA TABLETA 850MG,MEDICAMENTOS,2022-08,2,68.11,4.86,10.21,68.11,XGBoost
M013721,METILPREDNISOLONA SUCCINATO 500MG POLVO LIOFILIZADO ,MEDICAMENTOS,2022-08,2,42.16,77.89,47.68,42.16,XGBoost
M015011,METOCARBAMOL TABLETA 750MG,MEDICAMENTOS,2022-08,2,2.66,8.54,4.07,2.66,XGBoost
M016011,METOCLOPRAMIDA TABLETA 10MG,MEDICAMENTOS,2022-08,2,39.15,93.04,59.41,39.15,XGBoost
M016701,METOCLOPRAMIDA SOLUCIÓN INYECTABLE 10MG/2ML,MEDICAMENTOS,2022-08,2,913.03,735.75,720.96,913.03,XGBoost
M017161,METOPROLOL TABLETA 50MG,MEDICAMENTOS,2022-08,2,616.44,472.9,536.56,536.56,Media móvil
M017162,METOPROLOL TARTRATO TABLETA 100MG,MEDICAMENTOS,2022-08,2,9.21,6.24,3.74,9.21,XGBoost
M020012,METRONIDAZOL 500MG TABLETA ,MEDICAMENTOS,2022-08,2,166.27,157.55,125.81,157.55,Regresión Lineal
M020501,METRONIDAZOL OVULO VAGINAL 500MG,MEDICAMENTOS,2022-08,2,6.5,6.77,11.46,6.77,Regresión Lineal
M021701,METRONIDAZOL 500MG/100ML SOL. INYECTABLE,MEDICAMENTOS,2022-08,2,212.07,263.83,211.33,211.33,Media móvil
M022232,METRONIDAZOL SUSPENSIÓN ORAL 250MG/5ML X 120ML),MEDICAMENTOS,2022-08,2,1.5,0.0,1.9,1.5,XGBoost
M026161,MINOXIDIL TABLETA 10MG,MEDICAMENTOS,2022-08,2,99.52,145.98,169.67,169.67,Media móvil
M026541,MESALAZINA ENEMA RECTAL 4G/60ML,MEDICAMENTOS,2022-08,2,0.06,0.0,0.06,0.06,XGBoost
M026721,MEROPENEM POLVO LIOFILIZADO 500MG,MEDICAMENTOS,2022-08,2,19.29,16.66,39.11,39.11,Media móvil
MAT527,INTRODUCTOR 8.5FR/S109880,DISPOSITIVOS MEDICO,2022-08,2,0.25,0.0,0.56,0.56,Media móvil
N0000002,"NITROFURAZONA POMADA 0,2%/40G",MEDICAMENTOS,2022-08,2,0.07,0.0,0.0,0.0,Regresión Lineal
N0000003,NOREPINEFRINA SOL. INYECTABLE 4MG/4ML,MEDICAMENTOS,2022-08,2,864.75,1323.53,1061.12,1323.53,Regresión Lineal
N0000018,NITAZOXANIDA TABLETA 500MG,MEDICAMENTOS,2022-08,2,20.8,124.61,221.33,221.33,Media móvil
N0000019,ESOMEPRAZOL 20MG TABLETA ,MEDICAMENTOS,2022-08,2,195.98,151.22,141.94,195.98,XGBoost
N0000020,ESOMEPRAZOL 40MG TABLETA ,MEDICAMENTOS,2022-08,2,157.59,148.73,155.23,157.59,XGBoost
N0000030,ESOMEPRAZOL 40MG SOL. INYECTABLE ,MEDICAMENTOS,2022-08,2,197.81,357.0,236.34,197.81,XGBoost
N001701,"NALOXONA 0,4MG/1ML SOL. INYECTABLE",MEDICAMENTOS,2022-08,2,0.47,0.42,0.89,0.89,Media móvil
N002141,NAPROXENO TABLETA 250MG,MEDICAMENTOS,2022-08,2,99.4,31.28,20.44,20.44,Media móvil
N008141,NIMODIPINO TABLETA 30MG,MEDICAMENTOS,2022-08,2,290.68,152.93,168.89,290.68,XGBoost
N009231,NISTATINA SUSPENSIÓN ORAL 100000UI/1ML (6000000UI/60ML),MEDICAMENTOS,2022-08,2,17.47,21.92,18.22,18.22,Media móvil
N009321,NISTATINA CREMA 100.000 UI/GR ,MEDICAMENTOS,2022-08,2,1.65,6.15,3.28,1.65,XGBoost
N010142,NITROFURANTOINA TABLETA 100MG,MEDICAMENTOS,2022-08,2,0.46,0.0,0.0,0.0,Media móvil
N011701,NITROGLICERINA SOLUCIÓN INYECTABLE 50MG/10ML,MEDICAMENTOS,2022-08,2,0.23,0.0,0.86,0.86,Media móvil
P0000002,"PEGFILGRASTIM SOL. INYECTABLE 6MG/0,6ML",MEDICAMENTOS,2022-08,2,1.1,2.39,2.22,2.39,Regresión Lineal
P0000003,PENTOXIFILINA TABLETA 400MG,MEDICAMENTOS,2022-08,2,1.08,0.0,0.15,0.15,Media móvil
P0000013,PREGABALINA CÁPSULA 150MG,MEDICAMENTOS,2022-08,2,9.07,0.75,8.78,8.78,Media móvil
P0000020,PRALIDOXIMA POLVO LIOFILIZADO 200MG,MEDICAMENTOS,2022-08,2,0.0,10.23,31.11,31.11,Media móvil
P0000025,POLIMIXINA B SOLUCIÓN INYECTABLE 500000UI,MEDICAMENTOS,2022-08,2,1.0,100.24,62.11,62.11,Media móvil
P001701,PANCURONIO SOL. INYECTABLE 4MG/2ML,MEDICAMENTOS,2022-08,2,0.24,0.0,0.56,0.56,Media móvil
P005721,PENICILINA G BENZATINICA POLVO LIOFILIZADO 1200000UI,MEDICAMENTOS,2022-08,2,0.13,0.0,0.11,0.11,Media móvil
P005722,PENICILINA G BENZATINICA POLVO LIOFILIZADO 2400000UI,MEDICAMENTOS,2022-08,2,1.46,8.22,5.44,5.44,Media móvil
P007721,PENICILINA G CRISTALINA POLVO LIOFILIZADO 1000000UI,MEDICAMENTOS,2022-08,2,294.29,440.19,508.56,294.29,XGBoost
P012141,PIRANTEL PAMOATO TABLETA 250MG,MEDICAMENTOS,2022-08,2,0.3,0.0,0.06,0.3,XGBoost
P012231,PIRANTEL PAMOATO SUSPENSIÓN ORAL 250MG/5ML (750MG/15ML),MEDICAMENTOS,2022-08,2,0.18,0.0,0.11,0.18,XGBoost
P022701,POTASIO CLORURO 20MEQ/10ML SOL. INYECTABLE,MEDICAMENTOS,2022-08,2,2213.74,2109.58,1987.64,2213.74,XGBoost
P026011,PRAZOSINA TABLETA 1MG,MEDICAMENTOS,2022-08,2,880.08,1187.22,1062.64,1187.22,Regresión Lineal
P027011,PREDNISOLONA TABLETA 5MG,MEDICAMENTOS,2022-08,2,586.93,494.12,494.34,494.12,Regresión Lineal
P035011,PROPRANOLOL TABLETA 40MG,MEDICAMENTOS,2022-08,2,137.91,89.93,115.63,89.93,Regresión Lineal
P036701,PROTAMINA SOLUCIÓN INYECTABLE 5000UI,MEDICAMENTOS,2022-08,2,0.38,0.0,0.67,0.67,Media móvil
P039701,"POTASIO FOSFATO DIBASICO/MONOBASICO SOLUCIÓN INYECTABLE 3,8MEQ/2,6MM/1ML (38MEQ",MEDICAMENTOS,2022-08,2,46.71,21.27,29.15,46.71,XGBoost
R0000009,ROCIVERINA SOLUCIÓN INYECTABLE 20MG/2ML,MEDICAMENTOS,2022-08,2,2.35,0.0,0.38,2.35,XGBoost
R0000014,ROSUVASTATINA TABLETA 20MG,MEDICAMENTOS,2022-08,2,10.51,0.0,1.59,10.51,XGBoost
R001011,RANITIDINA TABLETA 150MG,MEDICAMENTOS,2022-08,2,422.84,355.07,323.44,323.44,Media móvil
R001701,RANITIDINA SOL. INYECTABLE 50MG/2ML,MEDICAMENTOS,2022-08,2,1622.05,1209.83,1337.44,1337.44,Media móvil
R002251,POLIESTIRENO SULFONATO CÁLCICO POLVO PARA SUSPENSIÓN ORAL 15G,MEDICAMENTOS,2022-08,2,96.97,106.6,160.32,96.97,XGBoost
R005101,RIFAMPICINA CÁPSULA 300MG,MEDICAMENTOS,2022-08,2,20.24,5.04,23.64,20.24,XGBoost
R008703,AGUA ESTERIL PARA IRRIGACION 3000 ML ,MEDICAMENTOS,2022-08,2,39.64,43.18,33.66,39.64,XGBoost
R009141,RITONAVIR TABLETA 100MG,MEDICAMENTOS,2022-08,2,0.72,0.0,0.0,0.0,Media móvil
S0000002,SECNIDAZOL TABLETA 500MG,MEDICAMENTOS,2022-08,2,0.29,0.0,0.0,0.0,Media móvil
S0000012,"BUDESONIDA/FORMOTEROL SUSPENSIÓN PARA INHALACIÓN 160MCG/4,5MCG/1PUFF/120PUFF",MEDICAMENTOS,2022-08,2,2.35,0.0,0.65,2.35,XGBoost
S003701,SODIO BICARBONATO SOLUCIÓN INYECTABLE 1MEQ/1ML (10MEQ/10ML),MEDICAMENTOS,2022-08,2,518.01,576.29,675.22,675.22,Media móvil
S004702,SODIO CLORURO SOL. INYECTABLE 20MEQ/10ML,MEDICAMENTOS,2022-08,2,1440.92,1391.17,1433.22,1433.22,Media móvil
S010721,NITROPRUSIATO POLVO LIOFILIZADO 50MG,MEDICAMENTOS,2022-08,2,15.84,52.71,51.89,51.89,Media móvil
S013701,SUCCINILCOLINA SOLUCIÓN INYECTABLE 10%/10ML,MEDICAMENTOS,2022-08,2,0.18,0.0,1.78,1.78,Media móvil
S014011,SUCRALFATO TABLETA 1G,MEDICAMENTOS,2022-08,2,522.43,811.17,691.0,811.17,Regresión Lineal
S020011,SULFASALAZINA TABLETA 500MG,MEDICAMENTOS,2022-08,2,0.47,1.74,9.78,9.78,Media móvil
T0000001,TIGECICLINA 50MG POLVO PARA RECONSTITUCION,MEDICAMENTOS,2022-08,2,12.24,20.41,23.56,20.41,Regresión Lineal
T0000003,TIZANIDINA TABLETA 2MG,MEDICAMENTOS,2022-08,2,0.38,0.0,0.0,0.0,Media móvil
T0000006,TRIMEBUTINA SOL. INYECTABLE 50MG/5ML,MEDICAMENTOS,2022-08,2,0.32,0.0,0.0,0.0,Media móvil
T0000007,TRIMEBUTINA MALEATO TABLETA 200MG,MEDICAMENTOS,2022-08,2,0.22,0.0,0.0,0.0,Media móvil
