producto_id,nombre_producto,categoria,mes_pronosticado,horizonte,prediccion_xgboost,prediccion_baseline,prediccion_final,metodo_usado
730037,"DIBEN SOLUCIÓN ORAL 1,05KCAL/1ML (525KCAL/500ML) ALIMENTO LÍQUIDO PARA ADMINISTR",NUTRICION,2022-09,3,56.5,71.87,56.5,XGBoost
730038,"SURVIMED OPD SOLUCIÓN ORAL 1,33KCAL/1ML (665KCAL/500ML)) ALIMENTO LIQUIDO OLIG",NUTRICION,2022-07,1,17.19,47.33,47.33,Media móvil
730038,"SURVIMED OPD SOLUCIÓN ORAL 1,33KCAL/1ML (665KCAL/500ML)) ALIMENTO LIQUIDO OLIG",NUTRICION,2022-08,2,18.51,39.11,39.11,Media móvil
730038,"SURVIMED OPD SOLUCIÓN ORAL 1,33KCAL/1ML (665KCAL/500ML)) ALIMENTO LIQUIDO OLIG",NUTRICION,2022-09,3,15.2,35.15,35.15,Media móvil
730039,"RECONVAN SOLUCIÓN ORAL 1,0KCAL/1ML (500KCAL/500ML)) ALIMENTO LÍQUIDO PARA ADMI",NUTRICION,2022-07,1,82.94,59.33,59.33,Media móvil
730039,"RECONVAN SOLUCIÓN ORAL 1,0KCAL/1ML (500KCAL/500ML)) ALIMENTO LÍQUIDO PARA ADMI",NUTRICION,2022-08,2,57.82,56.11,56.11,Media móvil
730039,"RECONVAN SOLUCIÓN ORAL 1,0KCAL/1ML (500KCAL/500ML)) ALIMENTO LÍQUIDO PARA ADMI",NUTRICION,2022-09,3,69.91,67.81,67.81,Media móvil
730040,"SUPPORTAN DRINK SOLUCIÓN ORAL 1,5KCAL/1ML (300KCAL/200ML)) ALIMENTO LIQUIDO RI",NUTRICION,2022-07,1,83.54,96.67,83.54,XGBoost
730040,"SUPPORTAN DRINK SOLUCIÓN ORAL 1,5KCAL/1ML (300KCAL/200ML)) ALIMENTO LIQUIDO RI",NUTRICION,2022-08,2,126.53,89.85,126.53,XGBoost
730040,"SUPPORTAN DRINK SOLUCIÓN ORAL 1,5KCAL/1ML (300KCAL/200ML)) ALIMENTO LIQUIDO RI",NUTRICION,2022-09,3,161.03,89.69,161.03,XGBoost
730041,(FRESUBIN HP SOLUCIÓN ORAL 2KCAL/1ML (1000KCAL/500ML)) ALIMENTO LÍQUIDO PARA AD,NUTRICION,2022-07,1,71.38,38.33,38.33,Media móvil
730041,(FRESUBIN HP SOLUCIÓN ORAL 2KCAL/1ML (1000KCAL/500ML)) ALIMENTO LÍQUIDO PARA AD,NUTRICION,2022-08,2,44.97,47.78,47.78,Media móvil
730041,(FRESUBIN HP SOLUCIÓN ORAL 2KCAL/1ML (1000KCAL/500ML)) ALIMENTO LÍQUIDO PARA AD,NUTRICION,2022-09,3,31.12,61.04,61.04,Media móvil
730053,SISTEMA DRENAJE TORAXICO PEDIATRICO THORAMETRIX X1500-LM INSTRUMENT,DISPOSITIVOS MEDICO,2022-07,1,0.34,0.33,0.34,XGBoost
730053,SISTEMA DRENAJE TORAXICO PEDIATRICO THORAMETRIX X1500-LM INSTRUMENT,DISPOSITIVOS MEDICO,2022-08,2,0.27,0.45,0.27,XGBoost
730053,SISTEMA DRENAJE TORAXICO PEDIATRICO THORAMETRIX X1500-LM INSTRUMENT,DISPOSITIVOS MEDICO,2022-09,3,0.27,0.54,0.27,XGBoost
730058,EQUIPO BOMBA SIN AGUJA,DISPOSITIVOS MEDICO,2022-07,1,1771.63,1890.67,1771.63,XGBoost
730058,EQUIPO BOMBA SIN AGUJA,DISPOSITIVOS MEDICO,2022-08,2,1832.66,1774.88,1832.66,XGBoost
730058,EQUIPO BOMBA SIN AGUJA,DISPOSITIVOS MEDICO,2022-09,3,1821.03,1824.1,1821.03,XGBoost
730063,SURVIMED OPD SOLUCIÓN ORAL 1KCAL/1ML (1000KCAL/1000ML)) ALIMENTO LIQUIDO OLIGO,NUTRICION,2022-07,1,24.98,34.0,34.0,Media móvil
730063,SURVIMED OPD SOLUCIÓN ORAL 1KCAL/1ML (1000KCAL/1000ML)) ALIMENTO LIQUIDO OLIGO,NUTRICION,2022-08,2,69.11,19.33,19.33,Media móvil
730063,SURVIMED OPD SOLUCIÓN ORAL 1KCAL/1ML (1000KCAL/1000ML)) ALIMENTO LIQUIDO OLIGO,NUTRICION,2022-09,3,25.28,17.78,17.78,Media móvil
730066,EQUIPO DE INFUSION DE LIQUIDOS FOTOSENSIBLES,DISPOSITIVOS MEDICO,2022-07,1,29.85,34.67,34.67,Media móvil
730066,EQUIPO DE INFUSION DE LIQUIDOS FOTOSENSIBLES,DISPOSITIVOS MEDICO,2022-08,2,33.54,35.22,35.22,Media móvil
730066,EQUIPO DE INFUSION DE LIQUIDOS FOTOSENSIBLES,DISPOSITIVOS MEDICO,2022-09,3,31.62,35.96,35.96,Media móvil
730082,VECURONIO BROMURO SOLUCIÓN INYECTABLE 4MG,MEDICAMENTOS,2022-07,1,0.0,18.0,18.0,Media móvil
730082,VECURONIO BROMURO SOLUCIÓN INYECTABLE 4MG,MEDICAMENTOS,2022-08,2,0.0,24.0,24.0,Media móvil
730082,VECURONIO BROMURO SOLUCIÓN INYECTABLE 4MG,MEDICAMENTOS,2022-09,3,0.0,14.0,14.0,Media móvil
730083,EQUIPO PERFUSOR 20CC REF C0020C FRESENIUS,DISPOSITIVOS MEDICO,2022-07,1,112.32,103.0,112.32,XGBoost
730083,EQUIPO PERFUSOR 20CC REF C0020C FRESENIUS,DISPOSITIVOS MEDICO,2022-08,2,113.34,107.77,113.34,XGBoost
730083,EQUIPO PERFUSOR 20CC REF C0020C FRESENIUS,DISPOSITIVOS MEDICO,2022-09,3,110.58,119.55,110.58,XGBoost
730084,DALTEPARINA SODICA 7.500 UI (ANTIFACTOR XA) SOL. INYECTABLE,MEDICAMENTOS,2022-07,1,2.66,1.0,2.66,XGBoost
730084,DALTEPARINA SODICA 7.500 UI (ANTIFACTOR XA) SOL. INYECTABLE,MEDICAMENTOS,2022-08,2,2.29,1.89,2.29,XGBoost
730084,DALTEPARINA SODICA 7.500 UI (ANTIFACTOR XA) SOL. INYECTABLE,MEDICAMENTOS,2022-09,3,1.84,2.65,1.84,XGBoost
730096,HIALURONATO DE SODIO GOTAS OFTALMICAS,MEDICAMENTOS,2022-07,1,0.0,1.0,1.0,Media móvil
730096,HIALURONATO DE SODIO GOTAS OFTALMICAS,MEDICAMENTOS,2022-08,2,0.0,0.33,0.33,Media móvil
730096,HIALURONATO DE SODIO GOTAS OFTALMICAS,MEDICAMENTOS,2022-09,3,0.06,0.44,0.44,Media móvil
730113,APOSITO URGOSORB SILVER ALGINATO Y PLATA10X20CM-REF 503136-SUPLESA,DISPOSITIVOS MEDICO,2022-07,1,0.25,0.0,0.25,XGBoost
730113,APOSITO URGOSORB SILVER ALGINATO Y PLATA10X20CM-REF 503136-SUPLESA,DISPOSITIVOS MEDICO,2022-08,2,0.25,0.08,0.25,XGBoost
730113,APOSITO URGOSORB SILVER ALGINATO Y PLATA10X20CM-REF 503136-SUPLESA,DISPOSITIVOS MEDICO,2022-09,3,0.13,0.17,0.13,XGBoost
730116,TEGADERM REF 1682 IV 5X5.7CM AVANCED-NIÑOS,DISPOSITIVOS MEDICO,2022-07,1,137.65,102.0,137.65,XGBoost
730116,TEGADERM REF 1682 IV 5X5.7CM AVANCED-NIÑOS,DISPOSITIVOS MEDICO,2022-08,2,140.25,133.22,140.25,XGBoost
730116,TEGADERM REF 1682 IV 5X5.7CM AVANCED-NIÑOS,DISPOSITIVOS MEDICO,2022-09,3,108.46,141.3,108.46,XGBoost
730122,CATETER PICC ALTA PRESION 4.5FR X 50CM REF 01PR45041-HP,DISPOSITIVOS MEDICO,2022-07,1,0.0,2.33,2.33,Media móvil
730122,CATETER PICC ALTA PRESION 4.5FR X 50CM REF 01PR45041-HP,DISPOSITIVOS MEDICO,2022-08,2,0.0,0.78,0.78,Media móvil
730122,CATETER PICC ALTA PRESION 4.5FR X 50CM REF 01PR45041-HP,DISPOSITIVOS MEDICO,2022-09,3,0.0,1.04,1.04,Media móvil
730123,CATETER PICC ALTA PRESION 5FR X 50 CM REF 01PR05052,DISPOSITIVOS MEDICO,2022-07,1,4.67,6.67,6.67,Media móvil
730123,CATETER PICC ALTA PRESION 5FR X 50 CM REF 01PR05052,DISPOSITIVOS MEDICO,2022-08,2,3.23,7.89,7.89,Media móvil
730123,CATETER PICC ALTA PRESION 5FR X 50 CM REF 01PR05052,DISPOSITIVOS MEDICO,2022-09,3,4.08,7.19,7.19,Media móvil
730124,CATETER PICC ALTA PRESION 5.5FR X 50 CM REF PR45052-HP,DISPOSITIVOS MEDICO,2022-07,1,0.0,1.33,1.33,Media móvil
730124,CATETER PICC ALTA PRESION 5.5FR X 50 CM REF PR45052-HP,DISPOSITIVOS MEDICO,2022-08,2,0.0,0.44,0.44,Media móvil
730124,CATETER PICC ALTA PRESION 5.5FR X 50 CM REF PR45052-HP,DISPOSITIVOS MEDICO,2022-09,3,0.0,0.59,0.59,Media móvil
730125,CATETER PICC BILUMEN INSERCION PERIFERICA 4FR X 50CM REF PR05042,DISPOSITIVOS MEDICO,2022-07,1,0.56,1.0,0.56,XGBoost
730125,CATETER PICC BILUMEN INSERCION PERIFERICA 4FR X 50CM REF PR05042,DISPOSITIVOS MEDICO,2022-08,2,0.3,1.19,1.19,Media móvil
730125,CATETER PICC BILUMEN INSERCION PERIFERICA 4FR X 50CM REF PR05042,DISPOSITIVOS MEDICO,2022-09,3,0.41,1.25,1.25,Media móvil
730126,CATETER PICC MONOLUMEN INSERCION PERIFERICA 4FR X 50CM REF 01PR05041 ,DISPOSITIVOS MEDICO,2022-07,1,0.62,1.0,0.62,XGBoost
730126,CATETER PICC MONOLUMEN INSERCION PERIFERICA 4FR X 50CM REF 01PR05041 ,DISPOSITIVOS MEDICO,2022-08,2,0.44,1.21,1.21,Media móvil
730126,CATETER PICC MONOLUMEN INSERCION PERIFERICA 4FR X 50CM REF 01PR05041 ,DISPOSITIVOS MEDICO,2022-09,3,0.52,1.28,1.28,Media móvil
730134,CLOROQUINA 150MG TABLETA ,MEDICAMENTOS,2022-07,1,39.12,22.0,22.0,Media móvil
730134,CLOROQUINA 150MG TABLETA ,MEDICAMENTOS,2022-08,2,27.18,8.67,8.67,Media móvil
730134,CLOROQUINA 150MG TABLETA ,MEDICAMENTOS,2022-09,3,29.88,10.22,10.22,Media móvil
730136,ISONIAZIDA TABLETA 100MG,MEDICAMENTOS,2022-07,1,0.62,5.33,5.33,Media móvil
730136,ISONIAZIDA TABLETA 100MG,MEDICAMENTOS,2022-08,2,0.0,7.11,7.11,Media móvil
730136,ISONIAZIDA TABLETA 100MG,MEDICAMENTOS,2022-09,3,0.0,9.48,9.48,Media móvil
730138,OSELTAMIVIR CAPSULA 75MG,MEDICAMENTOS,2022-07,1,16.23,1.33,16.23,XGBoost
730138,OSELTAMIVIR CAPSULA 75MG,MEDICAMENTOS,2022-08,2,8.65,5.41,8.65,XGBoost
730138,OSELTAMIVIR CAPSULA 75MG,MEDICAMENTOS,2022-09,3,7.85,8.29,7.85,XGBoost
730139,PIRAZINAMIDA TABLETA 400MG,MEDICAMENTOS,2022-07,1,0.48,4.33,4.33,Media móvil
730139,PIRAZINAMIDA TABLETA 400MG,MEDICAMENTOS,2022-08,2,0.08,5.78,5.78,Media móvil
730139,PIRAZINAMIDA TABLETA 400MG,MEDICAMENTOS,2022-09,3,0.0,7.7,7.7,Media móvil
730141,PRIMAQUINA TABLETA 15MG,MEDICAMENTOS,2022-07,1,0.43,0.33,0.43,XGBoost
730141,PRIMAQUINA TABLETA 15MG,MEDICAMENTOS,2022-08,2,0.27,0.48,0.27,XGBoost
730141,PRIMAQUINA TABLETA 15MG,MEDICAMENTOS,2022-09,3,0.27,0.57,0.57,Media móvil
730143,RIFAMPICINA/ISONIACIDA TABLETA 150/150MG,MEDICAMENTOS,2022-07,1,0.74,0.0,0.74,XGBoost
730143,RIFAMPICINA/ISONIACIDA TABLETA 150/150MG,MEDICAMENTOS,2022-08,2,0.75,0.25,0.75,XGBoost
730143,RIFAMPICINA/ISONIACIDA TABLETA 150/150MG,MEDICAMENTOS,2022-09,3,0.63,0.5,0.63,XGBoost
730144,RIFAMPICINA/ISONIAZIDA/PIRAZINAMIDA/ETAMBUTOL TABLETA 150/75/400/275MG,MEDICAMENTOS,2022-07,1,287.18,293.0,287.18,XGBoost
730144,RIFAMPICINA/ISONIAZIDA/PIRAZINAMIDA/ETAMBUTOL TABLETA 150/75/400/275MG,MEDICAMENTOS,2022-08,2,289.03,300.39,289.03,XGBoost
730144,RIFAMPICINA/ISONIAZIDA/PIRAZINAMIDA/ETAMBUTOL TABLETA 150/75/400/275MG,MEDICAMENTOS,2022-09,3,277.51,291.74,277.51,XGBoost
730167,CANISTER 250 ML,DISPOSITIVOS MEDICO,2022-07,1,0.0,1.33,1.33,Media móvil
730167,CANISTER 250 ML,DISPOSITIVOS MEDICO,2022-08,2,0.0,1.78,1.78,Media móvil
730167,CANISTER 250 ML,DISPOSITIVOS MEDICO,2022-09,3,0.0,1.04,1.04,Media móvil
730176,FRESUBIN RENAL 2KCAL/ML (400KCAL/200ML) ALIMENTO PARA PROPÓSITOS MÉDICOS ESPECIA,NUTRICION,2022-07,1,0.86,10.67,10.67,Media móvil
730176,FRESUBIN RENAL 2KCAL/ML (400KCAL/200ML) ALIMENTO PARA PROPÓSITOS MÉDICOS ESPECIA,NUTRICION,2022-08,2,0.0,14.22,14.22,Media móvil
730176,FRESUBIN RENAL 2KCAL/ML (400KCAL/200ML) ALIMENTO PARA PROPÓSITOS MÉDICOS ESPECIA,NUTRICION,2022-09,3,0.0,18.96,18.96,Media móvil
730189,APOSITO PERIFERICO IV3000 7X9CM (TEGADERM PERIFERICO),DISPOSITIVOS MEDICO,2022-07,1,0.0,143.0,143.0,Media móvil
730189,APOSITO PERIFERICO IV3000 7X9CM (TEGADERM PERIFERICO),DISPOSITIVOS MEDICO,2022-08,2,18.16,47.67,47.67,Media móvil
730189,APOSITO PERIFERICO IV3000 7X9CM (TEGADERM PERIFERICO),DISPOSITIVOS MEDICO,2022-09,3,26.28,63.56,63.56,Media móvil
730194,APOSITO TRANSPARENTE OPSITE 15X20CM REF: 4631 CX10,DISPOSITIVOS MEDICO,2022-07,1,2.08,1.67,1.67,Media móvil
730194,APOSITO TRANSPARENTE OPSITE 15X20CM REF: 4631 CX10,DISPOSITIVOS MEDICO,2022-08,2,2.47,1.89,1.89,Media móvil
730194,APOSITO TRANSPARENTE OPSITE 15X20CM REF: 4631 CX10,DISPOSITIVOS MEDICO,2022-09,3,2.65,1.19,1.19,Media móvil
730200,FIXO ROLL 10 X 10 CINTA ADHESIVA HIPOALERGENICA ,DISPOSITIVOS MEDICO,2022-07,1,0.47,0.33,0.47,XGBoost
730200,FIXO ROLL 10 X 10 CINTA ADHESIVA HIPOALERGENICA ,DISPOSITIVOS MEDICO,2022-08,2,0.5,0.16,0.5,XGBoost
730200,FIXO ROLL 10 X 10 CINTA ADHESIVA HIPOALERGENICA ,DISPOSITIVOS MEDICO,2022-09,3,0.45,0.32,0.45,XGBoost
730205,ACETATO DE LEUPROLIDE 45MG SOL. INYECTABLE,MEDICAMENTOS,2022-07,1,0.08,0.0,0.08,XGBoost
730205,ACETATO DE LEUPROLIDE 45MG SOL. INYECTABLE,MEDICAMENTOS,2022-08,2,0.05,0.03,0.05,XGBoost
730205,ACETATO DE LEUPROLIDE 45MG SOL. INYECTABLE,MEDICAMENTOS,2022-09,3,0.16,0.04,0.16,XGBoost
730230,ALIMENTO DE USO ESPECIAL CON HMB ARGININA Y GLUTAMINA SOBRE x 24 GRAMOS,NUTRICION,2022-07,1,80.77,103.67,80.77,XGBoost
730230,ALIMENTO DE USO ESPECIAL CON HMB ARGININA Y GLUTAMINA SOBRE x 24 GRAMOS,NUTRICION,2022-08,2,98.12,72.26,98.12,XGBoost
730230,ALIMENTO DE USO ESPECIAL CON HMB ARGININA Y GLUTAMINA SOBRE x 24 GRAMOS,NUTRICION,2022-09,3,102.62,78.96,102.62,XGBoost
730237,ETAMBUTOL 400 MG TABLETA,MEDICAMENTOS,2022-07,1,0.49,10.33,10.33,Media móvil
730237,ETAMBUTOL 400 MG TABLETA,MEDICAMENTOS,2022-08,2,0.0,13.78,13.78,Media móvil
730237,ETAMBUTOL 400 MG TABLETA,MEDICAMENTOS,2022-09,3,0.0,13.37,13.37,Media móvil
730242,COLISTIMETATO 150 MG - EQUIVALENTE A 150 MG DE COLISTINA BASE,MEDICAMENTOS,2022-07,1,37.8,70.33,70.33,Media móvil
730242,COLISTIMETATO 150 MG - EQUIVALENTE A 150 MG DE COLISTINA BASE,MEDICAMENTOS,2022-08,2,33.15,84.44,84.44,Media móvil
730242,COLISTIMETATO 150 MG - EQUIVALENTE A 150 MG DE COLISTINA BASE,MEDICAMENTOS,2022-09,3,35.63,83.26,83.26,Media móvil
770020,ONDANSETRON 8MG TABLETA,MEDICAMENTOS,2022-07,1,1.25,0.0,1.25,XGBoost
770020,ONDANSETRON 8MG TABLETA,MEDICAMENTOS,2022-08,2,3.07,0.42,3.07,XGBoost
770020,ONDANSETRON 8MG TABLETA,MEDICAMENTOS,2022-09,3,3.78,1.44,3.78,XGBoost
770054,"ERITROPOYETINA 30.000UI/0,6ML SOL. INYECTABLE ",MEDICAMENTOS,2022-07,1,0.02,0.0,0.02,XGBoost
770054,"ERITROPOYETINA 30.000UI/0,6ML SOL. INYECTABLE ",MEDICAMENTOS,2022-08,2,0.22,0.01,0.22,XGBoost
770054,"ERITROPOYETINA 30.000UI/0,6ML SOL. INYECTABLE ",MEDICAMENTOS,2022-09,3,0.22,0.08,0.22,XGBoost
770065,TRETINOINA TABLETA 10MG (ONCOLOGICO),MEDICAMENTOS,2022-07,1,0.33,29.67,29.67,Media móvil
770065,TRETINOINA TABLETA 10MG (ONCOLOGICO),MEDICAMENTOS,2022-08,2,0.0,9.89,9.89,Media móvil
770065,TRETINOINA TABLETA 10MG (ONCOLOGICO),MEDICAMENTOS,2022-09,3,0.0,13.19,13.19,Media móvil
770066,ELTROMBOPAG 25 MG TAB ORAL,MEDICAMENTOS,2022-07,1,1.42,28.33,28.33,Media móvil
770066,ELTROMBOPAG 25 MG TAB ORAL,MEDICAMENTOS,2022-08,2,1.89,32.44,32.44,Media móvil
770066,ELTROMBOPAG 25 MG TAB ORAL,MEDICAMENTOS,2022-09,3,0.27,20.26,20.26,Media móvil
770074,IMATINIB 400MG TABLETA ,MEDICAMENTOS,2022-07,1,0.17,0.33,0.17,XGBoost
770074,IMATINIB 400MG TABLETA ,MEDICAMENTOS,2022-08,2,0.2,0.06,0.2,XGBoost
770074,IMATINIB 400MG TABLETA ,MEDICAMENTOS,2022-09,3,0.2,0.12,0.2,XGBoost
770075,FILGRASTIM SOLUCIÓN INYECTABLE 300MCG (ONCOLOGICO),MEDICAMENTOS,2022-07,1,5.82,6.33,6.33,Media móvil
770075,FILGRASTIM SOLUCIÓN INYECTABLE 300MCG (ONCOLOGICO),MEDICAMENTOS,2022-08,2,11.68,2.78,2.78,Media móvil
770075,FILGRASTIM SOLUCIÓN INYECTABLE 300MCG (ONCOLOGICO),MEDICAMENTOS,2022-09,3,15.2,3.04,3.04,Media móvil
770117,ELTROMBOPAG TABLETA 50MG (ONCOLOGICO),MEDICAMENTOS,2022-07,1,0.71,2.67,2.67,Media móvil
770117,ELTROMBOPAG TABLETA 50MG (ONCOLOGICO),MEDICAMENTOS,2022-08,2,1.14,1.22,1.14,XGBoost
770117,ELTROMBOPAG TABLETA 50MG (ONCOLOGICO),MEDICAMENTOS,2022-09,3,1.35,1.27,1.35,XGBoost
770143,"RASBURICASA SOLUCIÓN INYECTABLE 1,5MG/1ML (ONCOLOGICO)",MEDICAMENTOS,2022-07,1,0.76,0.0,0.76,XGBoost
770143,"RASBURICASA SOLUCIÓN INYECTABLE 1,5MG/1ML (ONCOLOGICO)",MEDICAMENTOS,2022-08,2,0.77,0.25,0.77,XGBoost
770143,"RASBURICASA SOLUCIÓN INYECTABLE 1,5MG/1ML (ONCOLOGICO)",MEDICAMENTOS,2022-09,3,0.59,0.51,0.59,XGBoost
770152,RIOCIGUAT 0.5 MG,MEDICAMENTOS,2022-07,1,0.0,0.0,0.0,XGBoost
770152,RIOCIGUAT 0.5 MG,MEDICAMENTOS,2022-08,2,0.96,0.0,0.96,XGBoost
770152,RIOCIGUAT 0.5 MG,MEDICAMENTOS,2022-09,3,0.96,0.32,0.96,XGBoost
A0000001,ABACAVIR/LAMIVUDINA/ZIDOVUDINA TABLETA 300MG/150MG/300MG,MEDICAMENTOS,2022-07,1,0.06,18.0,18.0,Media móvil
A0000001,ABACAVIR/LAMIVUDINA/ZIDOVUDINA TABLETA 300MG/150MG/300MG,MEDICAMENTOS,2022-08,2,0.15,24.0,24.0,Media móvil
A0000001,ABACAVIR/LAMIVUDINA/ZIDOVUDINA TABLETA 300MG/150MG/300MG,MEDICAMENTOS,2022-09,3,0.5,25.33,25.33,Media móvil
A0000034,ALPROSTADIL SOLUCIÓN INYECTABLE 20MCG/1ML,MEDICAMENTOS,2022-07,1,0.94,17.33,17.33,Media móvil
A0000034,ALPROSTADIL SOLUCIÓN INYECTABLE 20MCG/1ML,MEDICAMENTOS,2022-08,2,0.41,23.11,23.11,Media móvil
A0000034,ALPROSTADIL SOLUCIÓN INYECTABLE 20MCG/1ML,MEDICAMENTOS,2022-09,3,0.66,28.81,28.81,Media móvil
A0000039,AMLODIPINO 10 MG TABLETA ,MEDICAMENTOS,2022-07,1,365.1,348.67,365.1,XGBoost
A0000039,AMLODIPINO 10 MG TABLETA ,MEDICAMENTOS,2022-08,2,387.72,365.03,387.72,XGBoost
A0000039,AMLODIPINO 10 MG TABLETA ,MEDICAMENTOS,2022-09,3,392.34,347.27,392.34,XGBoost
A0000051,ATORVASTATINA 20 MG TABLETA,MEDICAMENTOS,2022-07,1,134.07,60.0,134.07,XGBoost
A0000051,ATORVASTATINA 20 MG TABLETA,MEDICAMENTOS,2022-08,2,181.4,79.69,181.4,XGBoost
A0000051,ATORVASTATINA 20 MG TABLETA,MEDICAMENTOS,2022-09,3,157.67,127.82,157.67,XGBoost
A001011,ACETAMINOFEN TABLETA 500MG,MEDICAMENTOS,2022-07,1,9206.77,9160.67,9206.77,XGBoost
A001011,ACETAMINOFEN TABLETA 500MG,MEDICAMENTOS,2022-08,2,9277.57,8845.59,9277.57,XGBoost
A001011,ACETAMINOFEN TABLETA 500MG,MEDICAMENTOS,2022-09,3,9277.57,8809.11,9277.57,XGBoost
A001201,ACETAMINOFEN SOL. ORAL 100MG/28 GOTAS ,MEDICAMENTOS,2022-07,1,0.28,0.0,0.28,XGBoost
A001201,ACETAMINOFEN SOL. ORAL 100MG/28 GOTAS ,MEDICAMENTOS,2022-08,2,0.24,0.09,0.24,XGBoost
A001201,ACETAMINOFEN SOL. ORAL 100MG/28 GOTAS ,MEDICAMENTOS,2022-09,3,0.32,0.17,0.32,XGBoost
A001221,"ACETAMINOFEN JARABE 2,5MG/1ML FRASCO x 60ML",MEDICAMENTOS,2022-07,1,0.89,1.33,0.89,XGBoost
A001221,"ACETAMINOFEN JARABE 2,5MG/1ML FRASCO x 60ML",MEDICAMENTOS,2022-08,2,0.67,1.3,0.67,XGBoost
A001221,"ACETAMINOFEN JARABE 2,5MG/1ML FRASCO x 60ML",MEDICAMENTOS,2022-09,3,0.57,0.85,0.57,XGBoost
A002011,ACETAZOLAMIDA 250MG TABLETA ,MEDICAMENTOS,2022-07,1,13.53,19.33,13.53,XGBoost
A002011,ACETAZOLAMIDA 250MG TABLETA ,MEDICAMENTOS,2022-08,2,3.76,18.84,18.84,Media móvil
A002011,ACETAZOLAMIDA 250MG TABLETA ,MEDICAMENTOS,2022-09,3,12.95,25.13,12.95,XGBoost
A002451,BECLOMETASONA 50MCG/ PUFF SOL. PARA INHALACIÓN,MEDICAMENTOS,2022-07,1,15.1,12.0,12.0,Media móvil
A002451,BECLOMETASONA 50MCG/ PUFF SOL. PARA INHALACIÓN,MEDICAMENTOS,2022-08,2,33.13,8.67,8.67,Media móvil
A002451,BECLOMETASONA 50MCG/ PUFF SOL. PARA INHALACIÓN,MEDICAMENTOS,2022-09,3,33.17,8.89,8.89,Media móvil
A003011,ACETILSALICILICO ÁCIDO TABLETA 100MG,MEDICAMENTOS,2022-07,1,629.29,560.0,629.29,XGBoost
A003011,ACETILSALICILICO ÁCIDO TABLETA 100MG,MEDICAMENTOS,2022-08,2,634.0,584.1,634.0,XGBoost
A003011,ACETILSALICILICO ÁCIDO TABLETA 100MG,MEDICAMENTOS,2022-09,3,599.96,627.1,599.96,XGBoost
A006011,ACICLOVIR TABLETA 200MG,MEDICAMENTOS,2022-07,1,70.96,156.33,156.33,Media móvil
A006011,ACICLOVIR TABLETA 200MG,MEDICAMENTOS,2022-08,2,215.09,120.11,215.09,XGBoost
A006011,ACICLOVIR TABLETA 200MG,MEDICAMENTOS,2022-09,3,211.45,132.81,211.45,XGBoost
A006721,ACICLOVIR POLVO LIOFILIZADO 250MG,MEDICAMENTOS,2022-07,1,103.43,84.67,103.43,XGBoost
A006721,ACICLOVIR POLVO LIOFILIZADO 250MG,MEDICAMENTOS,2022-08,2,88.38,99.14,88.38,XGBoost
A006721,ACICLOVIR POLVO LIOFILIZADO 250MG,MEDICAMENTOS,2022-09,3,63.9,117.27,63.9,XGBoost
A008011,ALBENDAZOL TABLETA 200 MG,MEDICAMENTOS,2022-07,1,58.36,70.67,70.67,Media móvil
A008011,ALBENDAZOL TABLETA 200 MG,MEDICAMENTOS,2022-08,2,55.5,71.22,71.22,Media móvil
A008011,ALBENDAZOL TABLETA 200 MG,MEDICAMENTOS,2022-09,3,44.95,77.96,77.96,Media móvil
A008231,ALBENDAZOL 100MG/20ML SOLUCION ORAL x 20 ML,MEDICAMENTOS,2022-07,1,0.23,0.0,0.23,XGBoost
A008231,ALBENDAZOL 100MG/20ML SOLUCION ORAL x 20 ML,MEDICAMENTOS,2022-08,2,0.24,0.08,0.24,XGBoost
A008231,ALBENDAZOL 100MG/20ML SOLUCION ORAL x 20 ML,MEDICAMENTOS,2022-09,3,0.24,0.16,0.24,XGBoost
A009701,ALBUMINA HUMANA SOL. INYECTABLE 20% x 50 ML ,MEDICAMENTOS,2022-07,1,161.23,133.0,161.23,XGBoost
A009701,ALBUMINA HUMANA SOL. INYECTABLE 20% x 50 ML ,MEDICAMENTOS,2022-08,2,179.5,131.41,179.5,XGBoost
A009701,ALBUMINA HUMANA SOL. INYECTABLE 20% x 50 ML ,MEDICAMENTOS,2022-09,3,168.99,165.58,168.99,XGBoost
A013011,ALOPURINOL TABLETA 100MG,MEDICAMENTOS,2022-07,1,9.66,9.33,9.33,Media móvil
A013011,ALOPURINOL TABLETA 100MG,MEDICAMENTOS,2022-08,2,5.87,3.11,3.11,Media móvil
A013011,ALOPURINOL TABLETA 100MG,MEDICAMENTOS,2022-09,3,8.7,4.15,4.15,Media móvil
A013012,ALOPURINOL TABLETA 300MG,MEDICAMENTOS,2022-07,1,39.17,65.33,65.33,Media móvil
A013012,ALOPURINOL TABLETA 300MG,MEDICAMENTOS,2022-08,2,40.71,56.44,56.44,Media móvil
A013012,ALOPURINOL TABLETA 300MG,MEDICAMENTOS,2022-09,3,39.26,58.26,58.26,Media móvil
A017231,ALUMINIO HIDROXIDO SUSPENSIÓN ORAL 6G/100ML ,MEDICAMENTOS,2022-07,1,8.67,7.33,7.33,Media móvil
A017231,ALUMINIO HIDROXIDO SUSPENSIÓN ORAL 6G/100ML ,MEDICAMENTOS,2022-08,2,6.07,8.78,8.78,Media móvil
