producto_id,nombre_producto,categoria,categoria_abc,variabilidad,metodo_pronostico,demanda_promedio_mensual_pronosticada,lead_time_semanas,lead_time_meses,stock_seguridad,punto_reorden,inventario_actual,eoq,limite_presupuesto_unidades,cantidad_sugerida_pedido,fecha_estimada_pedido,dias_para_pedido,ordenar
T0000001,TIGECICLINA 50MG POLVO PARA RECONSTITUCION,MEDICAMENTOS,C,Media,Media móvil,21.99,1.0,0.23,2.45,7.51,27.0,,0.0,0.0,2022-06-27,27.0,NO
T0000003,TIZANIDINA TABLETA 2MG,MEDICAMENTOS,C,Alta,XGBoost,0.39,1.0,0.23,0.01,0.1,12.0,,1.0,0.0,2024-12-24,937.0,NO
T0000006,TRIMEBUTINA SOL. INYECTABLE 50MG/5ML,MEDICAMENTOS,C,Alta,XGBoost,0.32,1.0,0.23,0.0,0.08,10.0,,0.0,0.0,2025-01-09,954.0,NO
T0000007,TRIMEBUTINA MALEATO TABLETA 200MG,MEDICAMENTOS,C,Alta,XGBoost,0.21,1.0,0.23,0.01,0.06,,,,,,,NO
T001011,TALIDOMIDA TABLETA 100MG,MEDICAMENTOS,C,Alta,XGBoost,0.86,1.0,0.23,0.07,0.27,11.0,,0.0,0.0,2023-06-14,378.0,NO
T002012,TAMOXIFENO TABLETA 20MG,MEDICAMENTOS,C,Alta,XGBoost,4.94,1.0,0.23,1.92,3.06,14.0,,0.0,0.0,2022-08-07,67.0,NO
T004151,TEOFILINA CAPSULA 125MG,MEDICAMENTOS,C,Alta,XGBoost,3.36,1.0,0.23,1.31,2.08,0.0,,,2.08,2022-06-01,0.0,SI
T005461,TERBUTALINA SUSPENSIÓN PARA INHALACIÓN 10MG//1ML/10ML,MEDICAMENTOS,C,Alta,XGBoost,0.45,1.0,0.23,0.08,0.19,,,,,,,NO
T005701,"TERBUTALINA SOLUCIÓN INYECTABLE 0,5MG/1ML",MEDICAMENTOS,C,Alta,XGBoost,0.45,1.0,0.23,0.08,0.19,,,,,,,NO
T008101,TETRACICLINA TABLETA 500MG,MEDICAMENTOS,C,Alta,XGBoost,0.15,1.0,0.23,0.01,0.05,,,,,,,NO
T009141,TIAMINA 300MG TABLETA ,MEDICAMENTOS,C,Alta,XGBoost,20.78,1.0,0.23,1.73,6.51,10.0,,6.0,0.0,2022-06-06,5.0,NO
T009701,TIAMINA 1000MG/10ML SOL. INYECTABLE,MEDICAMENTOS,C,Media,Media móvil,12.03,1.0,0.23,0.85,3.61,1.0,,,2.61,2022-06-01,0.0,SI
T011602,TIMOLOL SOLUCIÓN OFTÁLMICA 5MG/1ML,MEDICAMENTOS,C,Alta,XGBoost,0.15,1.0,0.23,0.01,0.05,,,,,,,NO
T012011,TINIDAZOL TABLETA 500MG,MEDICAMENTOS,C,Media,Media móvil,51.23,1.0,0.23,4.13,15.92,41.0,,6.0,0.0,2022-06-15,15.0,NO
T019701,"TOXOIDE TETANICO SOL. INYECTABLE 40UI/0,5ML",MEDICAMENTOS,C,Alta,XGBoost,0.22,1.0,0.23,0.07,0.12,0.0,,,0.12,2022-06-01,0.0,SI
T020201,TRAMADOL SOL. ORAL 100MG/1ML,MEDICAMENTOS,C,Media,Media móvil,2.58,1.0,0.23,0.23,0.83,4.0,,1.0,0.0,2022-07-08,37.0,NO
T020701,TRAMADOL SOL. INYECTABLE 50MG/1ML,MEDICAMENTOS,A,Baja,XGBoost,1104.35,1.0,0.23,5.41,259.58,208.0,,2.0,51.58,2022-06-01,0.0,SI
T020702,TRAMADOL SOL. INYECTABLE 100MG/2ML,MEDICAMENTOS,C,Media,Media móvil,26.11,1.0,0.23,1.19,7.2,13.0,,1.0,0.0,2022-06-07,7.0,NO
T023011,TRAZODONA TABLETA 50MG,MEDICAMENTOS,B,Baja,XGBoost,362.62,1.0,0.23,8.71,92.17,179.0,,20.0,0.0,2022-06-08,7.0,NO
T025011,TRIMETOPRIM/SULFAMETOXAZOL TABLETA 80MG/400MG,MEDICAMENTOS,C,Alta,XGBoost,0.9,1.0,0.23,0.11,0.31,10.0,,6.0,0.0,2023-04-23,326.0,NO
V000000013,VORICONAZOL TABLETA 200MG,MEDICAMENTOS,C,Alta,XGBoost,50.83,1.0,0.23,2.56,14.26,13.0,,0.0,1.26,2022-06-01,0.0,SI
V0000002,VALGANCICLOVIR TBL. 450 MG,MEDICAMENTOS,C,Alta,XGBoost,0.24,1.0,0.23,0.01,0.07,,,,,,,NO
V0000004,VALSARTAN TABLETA 160MG,MEDICAMENTOS,C,Media,Media móvil,15.83,1.0,0.23,1.47,5.11,29.0,,,0.0,2022-07-16,46.0,NO
V0000005,VALSARTAN TABLETA 80MG,MEDICAMENTOS,C,Alta,XGBoost,13.25,1.0,0.23,2.44,5.49,14.0,,3.0,0.0,2022-06-20,20.0,NO
V0000011,VORICONAZOL POLVO LIOFILIZADO 200MG,MEDICAMENTOS,C,Alta,XGBoost,39.7,1.0,0.23,10.25,19.39,17.0,,0.0,2.39,2022-06-01,0.0,SI
V0000012,VASOPRESINA 20UI/ML SOL. INYECTABLE ,MEDICAMENTOS,C,Baja,Media móvil,70.42,1.0,0.23,2.3,18.5,39.0,,0.0,0.0,2022-06-09,9.0,NO
V0000013,TRIMETAZIDINA TABLETA 35MG,MEDICAMENTOS,C,Alta,XGBoost,3.85,1.0,0.23,0.6,1.49,6.0,,,0.0,2022-07-06,36.0,NO
V011141,VALPROICO ÁCIDO CÁPSULA 250MG,MEDICAMENTOS,B,Media,XGBoost,362.84,1.0,0.23,18.36,101.86,220.0,,5.0,0.0,2022-06-10,10.0,NO
V012221,VALPROICO ÁCIDO JARABE 250MG/5ML X 120ML,MEDICAMENTOS,C,Media,Media móvil,16.22,1.0,0.23,1.32,5.05,5.0,,0.0,0.05,2022-06-01,0.0,SI
V013721,VANCOMICINA 500MG POLVO LIOFILIZADO ,MEDICAMENTOS,A,Baja,XGBoost,1667.96,1.0,0.23,31.13,415.01,282.0,,0.0,133.01,2022-06-01,0.0,SI
V015721,VECURONIO BROMURO POLVO LIOFILIZADO 10MG,MEDICAMENTOS,B,Media,XGBoost,155.58,1.0,0.23,19.51,55.32,230.0,,0.0,0.0,2022-07-05,34.0,NO
V016011,VERAPAMILO TABLETA 120MG,MEDICAMENTOS,C,Alta,XGBoost,16.9,1.0,0.23,3.11,7.0,10.0,,5.0,0.0,2022-06-06,5.0,NO
V016141,VERAPAMILO TABLETA 80MG,MEDICAMENTOS,C,Media,Media móvil,21.33,1.0,0.23,0.75,5.66,36.0,,10.0,0.0,2022-07-14,43.0,NO
Z001201,ZIDOVUDINA SOLUCIÓN ORAL 10MG/1ML X 240ML,MEDICAMENTOS,C,Alta,XGBoost,0.19,1.0,0.23,0.02,0.06,,,,,,,NO
Z002721,ZOLEDRONICO ÁCIDO POLVO LIOFILIZADO 4MG/5ML ,MEDICAMENTOS,C,Alta,XGBoost,0.58,1.0,0.23,0.02,0.16,1.0,,0.0,0.0,2022-07-15,44.0,NO
