producto_id,nombre_producto,categoria,proveedor_principal,proveedor_alterno,categoria_abc,variabilidad,metodo_pronostico,demanda_promedio_mensual_pronosticada,lead_time_semanas,lead_time_meses,stock_seguridad,punto_reorden,inventario_actual,eoq,limite_presupuesto_unidades,cantidad_sugerida_pedido,costo_unitario,costo_estimado_pedido,valor_inventario_actual,fecha_estimada_pedido,dias_para_pedido,ordenar
F009101,FLUCONAZOL 200MG CAPSULA ,MEDICAMENTOS,,,B,Baja,Regresión Lineal,131.89,1.0,0.23,19.37,49.72,76.0,,3.0,0.0,163.0,0.0,12388.0,2022-06-07,6.0,NO
F009701,FLUCONAZOL 200MG/100ML SOL. INYECTABLE,MEDICAMENTOS,,,B,Baja,Regresión Lineal,306.33,1.0,0.23,71.05,141.55,31.0,,0.0,0.0,1958.67,0.0,60718.67,2022-06-01,0.0,SI
F013141,FLUOXETINA 20M GCAPSULA ,MEDICAMENTOS,,,C,Media,Media móvil,30.26,1.0,0.23,3.29,10.25,32.0,,23.0,0.0,25.0,0.0,800.0,2022-06-22,22.0,NO
F013201,FLUOXETINA 20MG/5ML JARABE,MEDICAMENTOS,,,C,Alta,Media móvil,0.0,1.0,0.23,0.0,0.0,3.0,,0.0,0.0,2238.0,0.0,6714.0,,,NO
F014011,FOLICO ÁCIDO 1MG TABLETA,MEDICAMENTOS,,,B,Baja,XGBoost,386.88,1.0,0.23,5.37,94.41,161.0,,64.0,0.0,9.0,0.0,1449.0,2022-06-06,5.0,NO
F015011,FOLINICO ÁCIDO 15MG TABLETA ,MEDICAMENTOS,,,C,Alta,Regresión Lineal,3.8,1.0,0.23,1.48,2.36,0.0,,,2.36,0.0,0.0,0.0,2022-06-01,0.0,SI
F015701,CALCIO FOLINATO 50MG/5ML SOL. INYECTABLE,MEDICAMENTOS,,,C,Alta,Regresión Lineal,18.29,1.0,0.23,2.46,6.67,0.0,,,6.67,0.0,0.0,0.0,2022-06-01,0.0,SI
F017011,FUROSEMIDA 40MG TABLETA ,MEDICAMENTOS,,,B,Baja,Regresión Lineal,311.82,1.0,0.23,49.41,121.18,152.0,,27.0,0.0,21.0,0.0,3192.0,2022-06-04,3.0,NO
F017701,FUROSEMIDA 20MG/2ML SOL. INYECTABLE,MEDICAMENTOS,,,A,Baja,XGBoost,980.25,1.0,0.23,35.14,260.74,246.0,,2.0,2.0,232.0,464.0,57072.0,2022-06-01,0.0,SI
G0000001,GABAPENTIN CÁPSULA 300MG,MEDICAMENTOS,,,C,Alta,Media móvil,0.0,1.0,0.23,0.0,0.0,5.0,,1.0,0.0,387.0,0.0,1935.0,,,NO
G002011,GEMFIBROZIL 600MG TABLETA ,MEDICAMENTOS,,,C,Alta,XGBoost,1.38,1.0,0.23,0.24,0.56,5.0,,3.0,0.0,170.0,0.0,850.0,2022-09-06,98.0,NO
G003601,GENTAMICINA SOL. OFTÁLMICA 0.3% GOTAS,MEDICAMENTOS,,,C,Media,XGBoost,3.23,1.0,0.23,0.07,0.81,4.0,,0.0,0.0,928.0,0.0,3712.0,2022-07-01,30.0,NO
G003703,GENTAMICINA 80MG/2ML SOL. INYECTABLE ,MEDICAMENTOS,,,B,Baja,Regresión Lineal,114.91,1.0,0.23,16.6,43.05,112.0,,3.0,0.0,176.5,0.0,19768.0,2022-06-19,18.0,NO
G003704,GENTAMICINA 160MG/2ML SOL. INYECTABLE ,MEDICAMENTOS,,,C,Baja,XGBoost,25.2,1.0,0.23,2.8,8.6,28.0,,1.0,0.0,414.0,0.0,11592.0,2022-06-24,23.0,NO
G006702,GONADOTROPINA CRIONICA 5000 UI/ML SOL. INYECTABLE,MEDICAMENTOS,,,C,Alta,Media móvil,0.45,1.0,0.23,0.08,0.19,2.0,,0.0,0.0,67027.0,0.0,134054.0,2022-09-30,122.0,NO
H0000002,HIDROXICINA TABLETA 25MG,MEDICAMENTOS,,,B,Baja,XGBoost,199.7,1.0,0.23,28.86,74.82,75.0,,15.0,0.0,37.0,0.0,2775.0,2022-06-01,0.0,NO
H0000004,L-ASPARTATO/L-ORNITINA SOLUCIÓN INYECTABLE 5G/10ML,MEDICAMENTOS,,,C,Alta,XGBoost,18.92,1.0,0.23,2.04,6.39,39.0,,0.0,0.0,26712.0,0.0,1041768.0,2022-07-23,52.0,NO
H0000005,L-ASPARTATO/L-ORNITINA GRANULOS PARA SUSPENCIÓN ORAL 3G,MEDICAMENTOS,,,C,Alta,XGBoost,7.37,1.0,0.23,0.22,1.92,14.0,,0.0,0.0,9967.0,0.0,139538.0,2022-07-20,50.0,NO
H001201,HALOPERIDOL 2MG/20 GOTAS SOL. ORAL,MEDICAMENTOS,,,C,Baja,Regresión Lineal,16.19,1.0,0.23,4.37,8.09,7.0,,0.0,0.0,1057.5,0.0,7402.5,2022-06-01,0.0,SI
H001701,HALOPERIDOL 5MG/1ML SOL. INYECTABLE ,MEDICAMENTOS,,,B,Baja,Regresión Lineal,182.09,1.0,0.23,34.02,75.92,68.0,,0.0,0.0,625.0,0.0,42500.0,2022-06-01,0.0,SI
H004701,HEPARINA SODICA 5.000 UI/ML SOL. INYECTABLE,MEDICAMENTOS,,,B,Baja,Media móvil,134.04,1.0,0.23,3.81,34.66,45.0,,0.0,0.0,8244.5,0.0,371002.5,2022-06-03,2.0,NO
H006011,HIDROCLOROTIAZIDA TABLETA 25MG,MEDICAMENTOS,,,B,Baja,XGBoost,146.23,1.0,0.23,6.53,40.18,97.0,,89.0,0.0,6.5,0.0,630.5,2022-06-12,12.0,NO
H007321,HIDROCORTISONA ACETATO CREMA TÓPICA 1%,MEDICAMENTOS,,,C,Alta,XGBoost,2.88,1.0,0.23,0.94,1.6,4.0,,0.0,0.0,1510.0,0.0,6040.0,2022-06-26,25.0,NO
H008721,HIDROCORTISONA POLVO LIOFILIZADO 100MG,MEDICAMENTOS,,,B,Baja,XGBoost,320.71,1.0,0.23,3.93,77.74,75.0,,0.0,0.0,1225.0,0.0,91875.0,2022-06-01,0.0,SI
H011161,FERROSO SULFATO 300MG TABLETA ,MEDICAMENTOS,,,C,Media,Regresión Lineal,122.53,1.0,0.23,25.79,53.99,49.0,,14.0,4.99,40.0,199.7,1960.0,2022-06-01,0.0,SI
H011201,FERROSO SULFATO SOLUCIÓN ORAL 25MG/1ML GOTAS,MEDICAMENTOS,,,C,Alta,Media móvil,0.66,1.0,0.23,0.06,0.21,3.0,,0.0,0.0,1929.0,0.0,5787.0,2022-10-08,129.0,NO
H013021,N-BUTILBROMURO HIOSCINA TABLETA 10MG,MEDICAMENTOS,,,C,Media,XGBoost,14.83,1.0,0.23,4.27,7.68,45.0,,2.0,0.0,219.0,0.0,9855.0,2022-08-16,77.0,NO
H013701,N-BUTILBROMURO HIOSCINA SOL. INYECTABLE 20MG/1ML,MEDICAMENTOS,,,B,Baja,XGBoost,327.06,1.0,0.23,8.38,83.65,59.0,,0.0,0.0,775.0,0.0,45725.0,2022-06-01,0.0,SI
H014701,HIDROXICINA CLORHIDRATO SOL. 100MG/1ML,MEDICAMENTOS,,,C,Baja,XGBoost,20.33,1.0,0.23,0.32,5.0,9.0,,0.0,0.0,7776.0,0.0,69984.0,2022-06-06,6.0,NO
H019701,"N-BUTILBROMURO HIOSCINA/DIPIRONA SOL. INYECTABLE 2,5G/5ML",MEDICAMENTOS,,,A,Baja,Regresión Lineal,489.66,1.0,0.23,101.5,214.2,110.0,,0.0,0.0,1578.0,0.0,173580.0,2022-06-01,0.0,SI
I00000006,INSULINA LISPRO SOL. INYECTABLE 100UI/ML x 10ML (1000UI),MEDICAMENTOS,,,C,Media,XGBoost,3.16,1.0,0.23,0.36,1.08,5.0,,0.0,0.0,49960.0,0.0,249800.0,2022-07-08,38.0,NO
I00000007,"IVERMECTINA SOL. ORAL 0,6% GOTAS x 5ML",MEDICAMENTOS,,,C,Alta,XGBoost,7.0,1.0,0.23,0.65,2.26,8.0,,0.0,0.0,1127.5,0.0,9020.0,2022-06-25,25.0,NO
I0000012,CLOSTRIDIOPEPTIDASA UNGÜENTO TÓPICO 120UI/40G,MEDICAMENTOS,,,C,Alta,Media móvil,0.0,1.0,0.23,0.0,0.0,2.0,,0.0,0.0,95410.0,0.0,190820.0,,,NO
I002011,IBUPROFENO TABLETA 400MG,MEDICAMENTOS,,,C,Alta,XGBoost,14.32,1.0,0.23,2.21,5.51,21.0,,19.0,0.0,30.0,0.0,630.0,2022-07-03,33.0,NO
I004721,IMIPENEM/CILASTATINA 500MG/500MG POLVO LIOFILIZADO ,MEDICAMENTOS,,,C,Alta,XGBoost,46.08,1.0,0.23,17.5,28.1,30.0,,0.0,0.0,20624.0,0.0,618720.0,2022-06-02,1.0,NO
I005022,IMIPRAMINA TABLETA 25MG,MEDICAMENTOS,,,C,Alta,Media móvil,0.0,1.0,0.23,0.0,0.0,20.0,,12.0,0.0,45.0,0.0,900.0,,,NO
I007701,INMUNOGLOBULINA ANTI-D SOLUCIÓN INYECTABLE 300MCG/2ML,MEDICAMENTOS,,,C,Baja,XGBoost,2.15,1.0,0.23,0.06,0.56,3.0,,0.0,0.0,79000.0,0.0,237000.0,2022-07-05,35.0,NO
I008701,INSULINA ZINC CRISTALINA SOL. INYECTABLE 100UI/ML x 10ML (1000UI),MEDICAMENTOS,,,C,Baja,XGBoost,17.41,1.0,0.23,1.28,5.29,5.0,,0.0,0.0,2924.0,0.0,14620.0,2022-06-01,0.0,SI
I009711,INSULINA ZINC NPH SOL. INYECTABLE 100UI/ML x 10ML (1000UI),MEDICAMENTOS,,,C,Alta,Media móvil,0.85,1.0,0.23,0.11,0.3,1.0,,0.0,0.0,6671.0,0.0,6671.0,2022-06-25,25.0,NO
I017471,IPRATROPIO BROMURO SUSPENSIÓN PARA INHALACIÓN 20MCG//1PUFF/200PUFF,MEDICAMENTOS,,,C,Baja,XGBoost,41.12,1.0,0.23,1.86,11.32,13.0,,0.0,0.0,4932.0,0.0,64116.0,2022-06-02,1.0,NO
I020011,ISOSORBIDE DINITRATO 10MG TABLETA,MEDICAMENTOS,,,C,Media,XGBoost,9.68,1.0,0.23,0.4,2.63,29.0,,23.0,0.0,25.0,0.0,725.0,2022-08-22,83.0,NO
I020061,ISOSORBIDE DINITRATO TABLETA 5MG,MEDICAMENTOS,,,C,Media,XGBoost,3.93,1.0,0.23,0.9,1.81,6.0,,0.0,0.0,1092.0,0.0,6552.0,2022-07-03,32.0,NO
I021701,IBANDRONICO ÁCIDO SOLUCIÓN INYECTABLE 6MG,MEDICAMENTOS,,,C,Alta,Regresión Lineal,0.34,1.0,0.23,0.06,0.14,0.0,,,0.14,0.0,0.0,0.0,2022-06-01,0.0,SI
J000006,METFORMINA/SITAGLIPTINA TABLETA 1000MG/50MG,MEDICAMENTOS,,,C,Alta,Media móvil,0.0,1.0,0.23,0.0,0.0,34.0,,0.0,0.0,1663.0,0.0,56542.0,,,NO
K0000008,POLIETILENGLICOL/SODIO SULFATO/SODIO BICARBONATO/SODIO CLORURO/POTASIO CLORURO P,MEDICAMENTOS,,,C,Baja,Regresión Lineal,74.32,1.0,0.23,8.05,25.16,24.0,,0.0,0.0,8308.0,0.0,199392.0,2022-06-01,0.0,SI
K002101,KETOCONAZOL TABLETA 200MG,MEDICAMENTOS,,,C,Alta,XGBoost,9.68,1.0,0.23,1.69,3.91,12.0,,3.0,0.0,171.0,0.0,2052.0,2022-06-26,25.0,NO
L0000005,LAMOTRIGINA TABLETA 100MG,MEDICAMENTOS,,,C,Alta,XGBoost,3.56,1.0,0.23,1.38,2.2,31.0,,3.0,0.0,173.0,0.0,5363.0,2023-02-02,246.0,NO
L0000006,LEVOFLOXACINA TABLETA 500MG,MEDICAMENTOS,,,C,Alta,Regresión Lineal,1.15,1.0,0.23,0.25,0.52,10.0,,1.0,0.0,538.0,0.0,5380.0,2023-02-07,251.0,NO
L0000009,LABETALOL SOLUCIÓN INYECTABLE 100MG/20ML,MEDICAMENTOS,,,C,Alta,Regresión Lineal,25.21,1.0,0.23,8.76,14.56,21.0,,0.0,0.0,26373.5,0.0,553843.5,2022-06-08,8.0,NO
L000001,BACLOFENO TABLETA 10MG,MEDICAMENTOS,,,C,Alta,XGBoost,0.71,1.0,0.23,0.04,0.2,4.0,,0.0,0.0,1224.0,0.0,4896.0,2022-11-11,164.0,NO
L0000017,INSULINA GLARGINA 100UI/ML x 10 ML (1000UI) SOL. INYECTABLE ,MEDICAMENTOS,,,C,Baja,Media móvil,30.34,1.0,0.23,0.06,7.04,11.0,,0.0,0.0,120068.0,0.0,1320748.0,2022-06-04,4.0,NO
L00006,NEVIRAPINA SUSPENSIÓN ORAL 10MG/1ML (2400MG/240ML),MEDICAMENTOS,,,C,Alta,Regresión Lineal,0.0,1.0,0.23,0.0,0.0,,,,,,,,,,NO
L001141,LAMIVUDINA 150 MG TABLETA,MEDICAMENTOS,,,C,Alta,Media móvil,0.0,1.0,0.23,0.0,0.0,20.0,,3.0,0.0,159.0,0.0,3180.0,,,NO
L003011,LEVODOPA/CARBIDOPA TABLETA 250MG/25MG,MEDICAMENTOS,,,C,Media,XGBoost,27.16,1.0,0.23,11.67,17.93,34.0,,3.0,0.0,153.0,0.0,5202.0,2022-06-19,18.0,NO
L004011,LEVOMEPROMAZINA TABLETA 25MG,MEDICAMENTOS,,,C,Alta,XGBoost,6.46,1.0,0.23,1.18,2.67,31.0,,4.0,0.0,132.0,0.0,4092.0,2022-10-12,133.0,NO
L004201,LEVOMEPROMAZINA 4MG/ML SOLUCION ORAL,MEDICAMENTOS,,,C,Media,XGBoost,2.23,1.0,0.23,0.1,0.61,3.0,,0.0,0.0,2836.0,0.0,8508.0,2022-07-03,33.0,NO
L006011,LEVOTIROXINA TABLETA 50MCG,MEDICAMENTOS,,,B,Baja,XGBoost,284.45,1.0,0.23,10.84,76.3,113.0,,46.0,0.0,12.5,0.0,1412.5,2022-06-04,4.0,NO
L006012,LEVOTIROXINA TABLETA 100MCG,MEDICAMENTOS,,,B,Baja,XGBoost,88.48,1.0,0.23,0.5,20.86,23.0,,19.0,0.0,30.0,0.0,690.0,2022-06-01,1.0,NO
L015141,LOPERAMIDA TABLETA 2MG,MEDICAMENTOS,,,A,Baja,XGBoost,474.83,1.0,0.23,14.28,123.57,305.0,,32.0,0.0,18.0,0.0,5490.0,2022-06-12,12.0,NO
L016011,LORATADINA TABLETA 10MG,MEDICAMENTOS,,,B,Baja,Regresión Lineal,175.88,1.0,0.23,26.96,67.44,135.0,,30.0,0.0,19.0,0.0,2565.0,2022-06-12,12.0,NO
L018011,LOVASTATINA TABLETA 20MG,MEDICAMENTOS,,,C,Alta,Media móvil,0.0,1.0,0.23,0.0,0.0,13.0,,77.0,0.0,7.5,0.0,97.5,,,NO
L021161,LOSARTAN TABLETA 50MG,MEDICAMENTOS,,,A,Baja,Regresión Lineal,1797.6,1.0,0.23,44.95,458.66,555.0,,21.0,0.0,27.0,0.0,14985.0,2022-06-02,2.0,NO
M0000005,METOPROLOL SOL. INYECTABLE 5MG/5ML,MEDICAMENTOS,,,C,Alta,Regresión Lineal,3.38,1.0,0.23,0.52,1.3,11.0,,0.0,0.0,9928.0,0.0,109208.0,2022-08-27,87.0,NO
M0000009,MOXIFLOXACINA TABLETA 400MG,MEDICAMENTOS,,,C,Alta,Media móvil,6.08,1.0,0.23,0.6,2.0,0.0,,,2.0,0.0,0.0,0.0,2022-06-01,0.0,SI
M0000015,MEMANTINA TBL. 10 MG,MEDICAMENTOS,,,C,Alta,XGBoost,0.53,1.0,0.23,0.14,0.26,,,,,,,,,,NO
M001701,MAGNESIO SULFATO SOLUCIÓN INYECTABLE 20%/10ML,MEDICAMENTOS,,,B,Baja,XGBoost,368.51,1.0,0.23,3.24,88.05,158.0,,0.0,0.0,800.0,0.0,126400.0,2022-06-06,6.0,NO
M002702,MANITOL AL 20 % SOL. INYECTABLE x 500 ML,MEDICAMENTOS,,,C,Media,Media móvil,11.23,1.0,0.23,1.17,3.75,39.0,,0.0,0.0,10854.0,0.0,423306.0,2022-09-04,96.0,NO
M009011,MERCAPTOPURINA TBL. 50 MG,MEDICAMENTOS,,,C,Alta,XGBoost,12.15,1.0,0.23,1.71,4.51,22.0,,0.0,0.0,7241.0,0.0,159302.0,2022-07-14,44.0,NO
M011011,METFORMINA TABLETA 850MG,MEDICAMENTOS,,,C,Media,XGBoost,47.71,1.0,0.23,14.93,25.91,50.0,,12.0,0.0,46.0,0.0,2300.0,2022-06-16,15.0,NO
M013721,METILPREDNISOLONA SUCCINATO 500MG POLVO LIOFILIZADO ,MEDICAMENTOS,,,C,Baja,XGBoost,38.57,1.0,0.23,2.06,10.94,31.0,,0.0,0.0,8659.0,0.0,268429.0,2022-06-16,16.0,NO
M015011,METOCARBAMOL TABLETA 750MG,MEDICAMENTOS,,,C,Alta,XGBoost,3.32,1.0,0.23,0.46,1.22,21.0,,5.0,0.0,101.0,0.0,2121.0,2022-11-29,182.0,NO
M016011,METOCLOPRAMIDA TABLETA 10MG,MEDICAMENTOS,,,C,Media,XGBoost,40.06,1.0,0.23,3.74,12.95,26.0,,22.0,0.0,26.0,0.0,676.0,2022-06-10,10.0,NO
M016701,METOCLOPRAMIDA SOLUCIÓN INYECTABLE 10MG/2ML,MEDICAMENTOS,,,A,Baja,XGBoost,905.31,1.0,0.23,8.64,217.0,0.0,,,217.0,0.0,0.0,0.0,2022-06-01,0.0,SI
M017161,METOPROLOL TABLETA 50MG,MEDICAMENTOS,,,A,Baja,Media móvil,541.88,1.0,0.23,9.45,134.16,390.0,,53.0,0.0,11.0,0.0,4290.0,2022-06-15,14.0,NO
M017162,METOPROLOL TARTRATO TABLETA 100MG,MEDICAMENTOS,,,C,Alta,XGBoost,6.24,1.0,0.23,1.7,3.13,20.0,,10.0,0.0,55.0,0.0,1100.0,2022-08-22,82.0,NO
M020012,METRONIDAZOL 500MG TABLETA ,MEDICAMENTOS,,,B,Baja,Regresión Lineal,172.32,1.0,0.23,30.06,69.72,56.0,,9.0,9.0,62.0,558.0,3472.0,2022-06-01,0.0,SI
M020501,METRONIDAZOL OVULO VAGINAL 500MG,MEDICAMENTOS,,,C,Media,Regresión Lineal,12.01,1.0,0.23,5.25,8.02,17.0,,4.0,0.0,131.0,0.0,2227.0,2022-06-23,23.0,NO
M021701,METRONIDAZOL 500MG/100ML SOL. INYECTABLE,MEDICAMENTOS,,,B,Baja,Media móvil,210.26,1.0,0.23,9.25,57.64,58.0,,0.0,0.0,664.0,0.0,38512.0,2022-06-01,0.0,NO
M022232,METRONIDAZOL SUSPENSIÓN ORAL 250MG/5ML X 120ML),MEDICAMENTOS,,,C,Media,XGBoost,1.63,1.0,0.23,0.07,0.45,2.0,,0.0,0.0,1494.0,0.0,2988.0,2022-06-30,29.0,NO
M026161,MINOXIDIL TABLETA 10MG,MEDICAMENTOS,,,B,Baja,Media móvil,166.96,1.0,0.23,9.56,47.99,33.0,,5.0,5.0,114.0,570.0,3762.0,2022-06-01,0.0,SI
M026541,MESALAZINA ENEMA RECTAL 4G/60ML,MEDICAMENTOS,,,C,Alta,XGBoost,0.18,1.0,0.23,0.08,0.12,2.0,,0.0,0.0,27563.0,0.0,55126.0,2023-04-14,318.0,NO
M026721,MEROPENEM POLVO LIOFILIZADO 500MG,MEDICAMENTOS,,,C,Media,XGBoost,39.43,1.0,0.23,5.64,14.72,51.0,,0.0,0.0,18785.0,0.0,958035.0,2022-06-29,28.0,NO
MAT527,INTRODUCTOR 8.5FR/S109880,DISPOSITIVOS MEDICO,,,C,Alta,XGBoost,0.48,1.0,0.23,0.16,0.27,2.0,,0.0,0.0,109171.0,0.0,218342.0,2022-09-18,110.0,NO
N0000002,"NITROFURAZONA POMADA 0,2%/40G",MEDICAMENTOS,,,C,Alta,Regresión Lineal,0.0,1.0,0.23,0.0,0.0,1.0,,0.0,0.0,1912.0,0.0,1912.0,,,NO
N0000003,NOREPINEFRINA SOL. INYECTABLE 4MG/4ML,MEDICAMENTOS,,,A,Baja,Regresión Lineal,1103.59,1.0,0.23,224.93,478.92,31.0,,0.0,0.0,1316.5,0.0,40811.5,2022-06-01,0.0,SI
N0000018,NITAZOXANIDA TABLETA 500MG,MEDICAMENTOS,,,C,Alta,XGBoost,221.04,1.0,0.23,34.83,85.7,112.0,,0.0,0.0,664.0,0.0,74368.0,2022-06-04,4.0,NO
N0000019,ESOMEPRAZOL 20MG TABLETA ,MEDICAMENTOS,,,B,Baja,XGBoost,182.86,1.0,0.23,19.22,61.3,134.0,,,0.0,-38.67,-0.0,-5181.33,2022-06-13,12.0,NO
N0000020,ESOMEPRAZOL 40MG TABLETA ,MEDICAMENTOS,,,B,Baja,XGBoost,167.2,1.0,0.23,6.52,45.0,120.0,,24.0,0.0,23.5,0.0,2820.0,2022-06-14,14.0,NO
N0000030,ESOMEPRAZOL 40MG SOL. INYECTABLE ,MEDICAMENTOS,,,B,Baja,XGBoost,192.54,1.0,0.23,3.98,48.29,74.0,,0.0,0.0,1819.5,0.0,134643.0,2022-06-05,4.0,NO
N001701,"NALOXONA 0,4MG/1ML SOL. INYECTABLE",MEDICAMENTOS,,,C,Alta,Regresión Lineal,0.69,1.0,0.23,0.12,0.28,7.0,,0.0,0.0,10115.5,0.0,70808.5,2023-03-23,295.0,NO
N002141,NAPROXENO TABLETA 250MG,MEDICAMENTOS,,,C,Media,Media móvil,22.68,1.0,0.23,4.41,9.62,60.0,,11.0,0.0,49.0,0.0,2940.0,2022-08-07,68.0,NO
N008141,NIMODIPINO TABLETA 30MG,MEDICAMENTOS,,,B,Media,XGBoost,254.75,1.0,0.23,29.26,87.89,244.0,,9.0,0.0,61.0,0.0,14884.0,2022-06-19,19.0,NO
N009231,NISTATINA SUSPENSIÓN ORAL 100000UI/1ML (6000000UI/60ML),MEDICAMENTOS,,,C,Baja,Media móvil,17.84,1.0,0.23,0.69,4.8,5.0,,0.0,0.0,2257.0,0.0,11285.0,2022-06-01,0.0,NO
N009321,NISTATINA CREMA 100.000 UI/GR ,MEDICAMENTOS,,,C,Media,XGBoost,1.82,1.0,0.23,0.11,0.53,3.0,,0.0,0.0,3178.5,0.0,9535.5,2022-07-12,41.0,NO
N010142,NITROFURANTOINA TABLETA 100MG,MEDICAMENTOS,,,C,Alta,Media móvil,0.0,1.0,0.23,0.0,0.0,8.0,,38.0,0.0,15.0,0.0,120.0,,,NO
N011701,NITROGLICERINA SOLUCIÓN INYECTABLE 50MG/10ML,MEDICAMENTOS,,,C,Alta,XGBoost,0.86,1.0,0.23,0.18,0.38,10.0,,0.0,0.0,8842.0,0.0,88420.0,2023-05-08,342.0,NO
P0000002,"PEGFILGRASTIM SOL. INYECTABLE 6MG/0,6ML",MEDICAMENTOS,,,C,Media,Regresión Lineal,1.92,1.0,0.23,0.27,0.71,4.0,,0.0,0.0,889680.0,0.0,3558720.0,2022-07-23,52.0,NO
P0000003,PENTOXIFILINA TABLETA 400MG,MEDICAMENTOS,,,C,Alta,Regresión Lineal,0.27,1.0,0.23,0.11,0.17,20.0,,1.0,0.0,336.0,0.0,6720.0,2028-06-17,2208.0,NO
P0000013,PREGABALINA CÁPSULA 150MG,MEDICAMENTOS,,,C,Media,Media móvil,10.6,1.0,0.23,1.03,3.47,39.0,,2.0,0.0,285.0,0.0,11115.0,2022-09-11,102.0,NO
P0000020,PRALIDOXIMA POLVO LIOFILIZADO 200MG,MEDICAMENTOS,,,C,Alta,Media móvil,31.97,1.0,0.23,5.89,13.24,10.0,,0.0,0.0,304498.0,0.0,3044980.0,2022-06-01,0.0,SI
P0000025,POLIMIXINA B SOLUCIÓN INYECTABLE 500000UI,MEDICAMENTOS,,,C,Alta,Media móvil,56.75,1.0,0.23,3.34,16.4,21.0,,0.0,0.0,31241.0,0.0,656061.0,2022-06-03,2.0,NO
P001701,PANCURONIO SOL. INYECTABLE 4MG/2ML,MEDICAMENTOS,,,C,Alta,XGBoost,0.48,1.0,0.23,0.16,0.27,,,,,,,,,,NO
P005721,PENICILINA G BENZATINICA POLVO LIOFILIZADO 1200000UI,MEDICAMENTOS,,,C,Alta,Regresión Lineal,0.2,1.0,0.23,0.08,0.12,25.0,,0.0,0.0,1203.0,0.0,30075.0,2032-12-15,3851.0,NO
P005722,PENICILINA G BENZATINICA POLVO LIOFILIZADO 2400000UI,MEDICAMENTOS,,,C,Alta,XGBoost,5.01,1.0,0.23,0.42,1.57,13.0,,0.0,0.0,1695.0,0.0,22035.0,2022-08-09,69.0,NO
P007721,PENICILINA G CRISTALINA POLVO LIOFILIZADO 1000000UI,MEDICAMENTOS,,,B,Media,XGBoost,321.16,1.0,0.23,18.65,92.57,196.0,,0.0,0.0,1073.0,0.0,210308.0,2022-06-10,10.0,NO
P012141,PIRANTEL PAMOATO TABLETA 250MG,MEDICAMENTOS,,,C,Alta,XGBoost,0.26,1.0,0.23,0.05,0.11,5.0,,2.0,0.0,265.0,0.0,1325.0,2024-01-02,580.0,NO
P012231,PIRANTEL PAMOATO SUSPENSIÓN ORAL 250MG/5ML (750MG/15ML),MEDICAMENTOS,,,C,Alta,XGBoost,0.23,1.0,0.23,0.06,0.11,,,,,,,,,,NO
P022701,POTASIO CLORURO 20MEQ/10ML SOL. INYECTABLE,MEDICAMENTOS,,,A,Baja,XGBoost,2172.66,1.0,0.23,57.29,557.33,460.0,,2.0,2.0,234.0,468.0,107640.0,2022-06-01,0.0,SI
P026011,PRAZOSINA TABLETA 1MG,MEDICAMENTOS,,,A,Baja,Regresión Lineal,1092.56,1.0,0.23,194.96,446.41,355.0,,33.0,33.0,17.5,577.5,6212.5,2022-06-01,0.0,SI
P027011,PREDNISOLONA TABLETA 5MG,MEDICAMENTOS,,,A,Baja,Regresión Lineal,528.12,1.0,0.23,128.66,250.21,191.0,,25.0,25.0,23.0,575.0,4393.0,2022-06-01,0.0,SI
P035011,PROPRANOLOL TABLETA 40MG,MEDICAMENTOS,,,B,Baja,Regresión Lineal,117.51,1.0,0.23,17.7,44.75,,,,,,,,,,NO
P036701,PROTAMINA SOLUCIÓN INYECTABLE 5000UI,MEDICAMENTOS,,,C,Media,Media móvil,0.85,1.0,0.23,0.11,0.3,3.0,,0.0,0.0,13875.0,0.0,41625.0,2022-09-05,96.0,NO
P039701,"POTASIO FOSFATO DIBASICO/MONOBASICO SOLUCIÓN INYECTABLE 3,8MEQ/2,6MM/1ML (38MEQ",MEDICAMENTOS,,,C,Baja,XGBoost,37.03,1.0,0.23,5.82,14.34,58.0,,0.0,0.0,4092.0,0.0,237336.0,2022-07-06,36.0,NO
R0000009,ROCIVERINA SOLUCIÓN INYECTABLE 20MG/2ML,MEDICAMENTOS,,,C,Alta,XGBoost,2.57,1.0,0.23,1.01,1.6,9.0,,0.0,0.0,5602.0,0.0,50418.0,2022-08-27,88.0,NO
R0000014,ROSUVASTATINA TABLETA 20MG,MEDICAMENTOS,,,C,Media,XGBoost,7.33,1.0,0.23,1.89,3.57,24.0,,5.0,0.0,101.0,0.0,2424.0,2022-08-24,85.0,NO
R001011,RANITIDINA TABLETA 150MG,MEDICAMENTOS,,,A,Baja,Media móvil,319.34,1.0,0.23,5.68,79.17,443.0,,16.0,0.0,36.5,0.0,16169.5,2022-07-05,35.0,NO
R001701,RANITIDINA SOL. INYECTABLE 50MG/2ML,MEDICAMENTOS,,,A,Baja,Media móvil,1366.79,1.0,0.23,21.25,335.82,378.0,,2.0,0.0,232.0,0.0,87696.0,2022-06-01,1.0,NO
R002251,POLIESTIRENO SULFONATO CÁLCICO POLVO PARA SUSPENSIÓN ORAL 15G,MEDICAMENTOS,,,B,Media,XGBoost,127.97,1.0,0.23,23.94,53.39,42.0,,0.0,0.0,3009.5,0.0,126399.0,2022-06-01,0.0,SI
